기준일시,공급능력(kW),현재수요(kW),신재생총합(kW),신재생태양광(kW),신재생풍력(kW)
2024-12-30 00:00:00,1235000.0,717000.0,15473.5,0.0,13100.6
2024-12-30 00:05:00,1236000.0,718000.0,16153.3,0.0,13831.7
2024-12-30 00:10:00,1234000.0,713000.0,14170.7,0.0,11802.8
2024-12-30 00:15:00,1236000.0,708000.0,15514.7,0.0,13192.5
2024-12-30 00:20:00,1231000.0,703000.0,11269.6,0.0,8985.63
2024-12-30 00:25:00,1229000.0,695000.0,8659.41,0.0,6292.76
2024-12-30 00:30:00,1229000.0,689000.0,8880.12,0.0,6600.44
2024-12-30 00:35:00,1230000.0,689000.0,9567.88,0.0,7501.02
2024-12-30 00:40:00,1232000.0,685000.0,12350.1,0.0,10247.9
2024-12-30 00:45:00,1234000.0,681000.0,13684.1,0.0,11493.9
2024-12-30 00:50:00,1234000.0,676000.0,14505.5,0.0,12272.4
2024-12-30 00:55:00,1238000.0,669000.0,17698.2,0.0,15421.0
2024-12-30 01:00:00,1239000.0,667000.0,18687.9,0.0,16324.3
2024-12-30 01:05:00,1242000.0,665000.0,21570.9,0.0,19202.7
2024-12-30 01:10:00,1243000.0,663000.0,22079.2,0.0,19575.0
2024-12-30 01:15:00,1249000.0,660000.0,28643.2,0.0,26096.5
2024-12-30 01:20:00,1246000.0,656000.0,26418.9,0.0,23958.9
2024-12-30 01:25:00,1248000.0,654000.0,28470.1,0.0,25967.0
2024-12-30 01:30:00,1249000.0,650000.0,28752.5,0.0,26296.2
2024-12-30 01:35:00,1254000.0,650000.0,33390.4,0.0,30894.2
2024-12-30 01:40:00,1258000.0,647000.0,37318.1,0.0,34732.2
2024-12-30 01:45:00,1266000.0,643000.0,45937.7,0.0,43353.5
2024-12-30 01:50:00,1264000.0,642000.0,44527.5,0.0,41943.0
2024-12-30 01:55:00,1261000.0,641000.0,40729.7,0.0,38222.6
2024-12-30 02:00:00,1266000.0,636000.0,45686.1,0.0,43225.3
2024-12-30 02:05:00,1262000.0,636000.0,41795.9,0.0,39291.6
2024-12-30 02:10:00,1263000.0,634000.0,44102.7,0.0,41558.0
2024-12-30 02:15:00,1265000.0,629000.0,45705.6,0.0,43123.4
2024-12-30 02:20:00,1265000.0,623000.0,45435.9,0.0,42895.3
2024-12-30 02:25:00,1263000.0,622000.0,43253.0,0.0,40755.9
2024-12-30 02:30:00,1260000.0,618000.0,39489.3,0.0,36994.3
2024-12-30 02:35:00,1260000.0,614000.0,39815.1,0.0,37315.7
2024-12-30 02:40:00,1257000.0,616000.0,37070.5,0.0,34618.0
2024-12-30 02:45:00,1256000.0,610000.0,35839.6,0.0,33386.1
2024-12-30 02:50:00,1258000.0,611000.0,37635.3,0.0,35204.5
2024-12-30 02:55:00,1262000.0,608000.0,42717.8,0.0,40306.7
2024-12-30 03:00:00,1269000.0,606000.0,49914.5,0.0,47410.2
2024-12-30 03:05:00,1275000.0,611000.0,56640.6,0.0,54145.0
2024-12-30 03:10:00,1278000.0,604000.0,57752.2,0.0,55253.2
2024-12-30 03:15:00,1292000.0,602000.0,72806.6,0.0,70349.7
2024-12-30 03:20:00,1303000.0,600000.0,83741.7,0.0,81284.4
2024-12-30 03:25:00,1304000.0,594000.0,82505.3,0.0,79963.9
2024-12-30 03:30:00,1304000.0,599000.0,85443.0,0.0,82902.0
2024-12-30 03:35:00,1312000.0,597000.0,92923.5,0.0,90252.1
2024-12-30 03:40:00,1310000.0,597000.0,91264.2,0.0,88591.3
2024-12-30 03:45:00,1302000.0,593000.0,81896.6,0.0,79307.9
