기준일시,공급능력(kW),현재수요(kW),신재생총합(kW),신재생태양광(kW),신재생풍력(kW)
2025-03-09 00:00:00,1164000.0,725000.0,19821.0,0.0,13950.1
2025-03-09 00:05:00,1164000.0,707000.0,20301.6,0.0,12920.2
2025-03-09 00:10:00,1163000.0,707000.0,18590.5,0.0,12736.6
2025-03-09 00:15:00,1164000.0,700000.0,20398.0,0.0,12124.0
2025-03-09 00:20:00,1163000.0,698000.0,19361.1,0.0,12946.2
2025-03-09 00:25:00,1164000.0,695000.0,19840.9,0.0,11362.1
2025-03-09 00:30:00,1162000.0,688000.0,18270.6,0.0,12372.4
2025-03-09 00:35:00,1163000.0,692000.0,19134.0,0.0,11206.5
2025-03-09 00:40:00,1164000.0,685000.0,19600.2,0.0,13072.3
2025-03-09 00:45:00,1164000.0,684000.0,20220.6,0.0,11749.8
2025-03-09 00:50:00,1165000.0,682000.0,20589.7,0.0,12584.7
2025-03-09 00:55:00,1163000.0,678000.0,19059.7,0.0,11870.7
2025-03-09 01:00:00,1162000.0,677000.0,18042.5,0.0,10642.7
2025-03-09 01:05:00,1161000.0,687000.0,17263.6,0.0,11069.3
2025-03-09 01:10:00,1163000.0,678000.0,18769.7,0.0,11003.8
2025-03-09 01:15:00,1162000.0,680000.0,18172.9,0.0,12101.1
2025-03-09 01:20:00,1165000.0,677000.0,20479.5,0.0,12396.4
2025-03-09 01:25:00,1164000.0,682000.0,19829.7,0.0,13601.0
2025-03-09 01:30:00,1166000.0,676000.0,22277.2,0.0,13852.6
2025-03-09 01:35:00,1164000.0,675000.0,19865.0,0.0,13011.4
2025-03-09 01:40:00,1164000.0,672000.0,20475.0,0.0,12912.3
2025-03-09 01:45:00,1166000.0,669000.0,21662.0,0.0,15170.0
2025-03-09 01:50:00,1167000.0,666000.0,23225.8,0.0,15845.3
2025-03-09 01:55:00,1169000.0,667000.0,24798.2,0.0,17455.9
2025-03-09 02:00:00,1170000.0,664000.0,26491.3,0.0,18635.3
2025-03-09 02:05:00,1170000.0,665000.0,26309.8,0.0,19595.8
2025-03-09 02:10:00,1171000.0,650000.0,26513.4,0.0,18966.2
2025-03-09 02:15:00,1171000.0,647000.0,27061.1,0.0,20600.7
2025-03-09 02:20:00,1176000.0,652000.0,32155.6,0.0,24764.1
2025-03-09 02:25:00,1170000.0,657000.0,26343.7,0.0,19922.7
2025-03-09 02:30:00,1170000.0,657000.0,26811.3,0.0,19257.2
2025-03-09 02:35:00,1170000.0,651000.0,25588.0,0.0,19141.3
2025-03-09 02:40:00,1171000.0,652000.0,26930.0,0.0,18852.3
2025-03-09 02:45:00,1168000.0,654000.0,24390.4,0.0,17502.5
2025-03-09 02:50:00,1170000.0,654000.0,25583.7,0.0,18447.8
2025-03-09 02:55:00,1170000.0,653000.0,25532.6,0.0,19483.9
2025-03-09 03:00:00,1174000.0,648000.0,29911.8,0.0,22192.4
2025-03-09 03:05:00,1173000.0,652000.0,28645.1,0.0,22543.3
2025-03-09 03:10:00,1172000.0,649000.0,28909.9,0.0,20859.5
2025-03-09 03:15:00,1172000.0,651000.0,28088.8,0.0,21326.8
