기준일시,공급능력(kW),현재수요(kW),신재생총합(kW),신재생태양광(kW),신재생풍력(kW)
2025-01-17 00:00:00,1492000.0,804000.0,130519.0,0.0,115675.0
2025-01-17 00:05:00,1480000.0,804000.0,119284.0,0.0,104383.0
2025-01-17 00:10:00,1479000.0,801000.0,118336.0,0.0,103478.0
2025-01-17 00:15:00,1477000.0,792000.0,116368.0,0.0,100083.0
2025-01-17 00:20:00,1476000.0,782000.0,115292.0,0.0,100619.0
2025-01-17 00:25:00,1467000.0,776000.0,106219.0,0.0,90153.7
2025-01-17 00:30:00,1469000.0,775000.0,108163.0,0.0,92427.8
2025-01-17 00:35:00,1484000.0,771000.0,121215.0,0.0,105589.0
2025-01-17 00:40:00,1471000.0,765000.0,109297.0,0.0,93626.4
2025-01-17 00:45:00,1469000.0,762000.0,108637.0,0.0,93018.2
2025-01-17 00:50:00,1474000.0,763000.0,113234.0,0.0,97626.3
2025-01-17 00:55:00,1475000.0,756000.0,115327.0,0.0,100230.0
2025-01-17 01:00:00,1475000.0,751000.0,113520.0,0.0,97528.8
2025-01-17 01:05:00,1453000.0,748000.0,91988.4,0.0,77222.8
2025-01-17 01:10:00,1469000.0,745000.0,104415.0,0.0,89591.2
2025-01-17 01:15:00,1474000.0,746000.0,111560.0,0.0,94220.9
2025-01-17 01:20:00,1475000.0,741000.0,114274.0,0.0,99426.2
2025-01-17 01:25:00,1467000.0,739000.0,107098.0,0.0,91358.7
2025-01-17 01:30:00,1472000.0,741000.0,111101.0,0.0,93344.4
2025-01-17 01:35:00,1470000.0,729000.0,110813.0,0.0,95883.4
2025-01-17 01:40:00,1474000.0,730000.0,113072.0,0.0,98187.2
2025-01-17 01:45:00,1473000.0,730000.0,112125.0,0.0,97258.9
2025-01-17 01:50:00,1482000.0,718000.0,119418.0,0.0,104552.0
2025-01-17 01:55:00,1479000.0,720000.0,116313.0,0.0,101538.0
2025-01-17 02:00:00,1474000.0,723000.0,112932.0,0.0,98138.0
2025-01-17 02:05:00,1478000.0,716000.0,114112.0,0.0,99248.8
2025-01-17 02:10:00,1478000.0,717000.0,111312.0,0.0,96447.7
2025-01-17 02:15:00,1471000.0,715000.0,110320.0,0.0,93325.6
2025-01-17 02:20:00,1478000.0,710000.0,117448.0,0.0,102686.0
2025-01-17 02:25:00,1483000.0,707000.0,121976.0,0.0,107134.0
2025-01-17 02:30:00,1477000.0,709000.0,114820.0,0.0,99885.9
2025-01-17 02:35:00,1487000.0,709000.0,128049.0,0.0,113061.0
2025-01-17 02:40:00,1481000.0,711000.0,121539.0,0.0,103904.0
2025-01-17 02:45:00,1484000.0,708000.0,120447.0,0.0,105563.0
2025-01-17 02:50:00,1458000.0,702000.0,96139.5,0.0,81261.6
2025-01-17 02:55:00,1464000.0,700000.0,102265.0,0.0,87351.0
2025-01-17 03:00:00,1471000.0,701000.0,108584.0,0.0,92831.4
2025-01-17 03:05:00,1466000.0,700000.0,104438.0,0.0,89292.3
2025-01-17 03:10:00,1459000.0,697000.0,97204.7,0.0,82261.4
2025-01-17 03:15:00,1471000.0,696000.0,107458.0,0.0,91485.0
2025-01-17 03:20:00,1459000.0,698000.0,97125.7,0.0,82290.7
2025-01-17 03:25:00,1462000.0,693000.0,99686.6,0.0,84851.5
2025-01-17 03:30:00,1475000.0,692000.0,113682.0,0.0,98949.9
2025-01-17 03:35:00,1465000.0,690000.0,103066.0,0.0,88333.9
2025-01-17 03:40:00,1473000.0,697000.0,110990.0,0.0,96210.2
2025-01-17 03:45:00,1483000.0,692000.0,121407.0,0.0,106673.0
2025-01-17 03:50:00,1498000.0,688000.0,135713.0,0.0,120937.0
2025-01-17 03:55:00,1487000.0,693000.0,124829.0,0.0,110042.0
2025-01-17 04:00:00,1486000.0,689000.0,122317.0,0.0,107513.0
2025-01-17 04:05:00,1492000.0,691000.0,130742.0,0.0,115919.0
