기준일시,공급능력(kW),현재수요(kW),신재생총합(kW),신재생태양광(kW),신재생풍력(kW)
2024-12-31 00:00:00,1360000.0,704000.0,143084.0,0.0,139963.0
2024-12-31 00:05:00,1360000.0,698000.0,142756.0,0.0,139683.0
2024-12-31 00:10:00,1368000.0,699000.0,151407.0,0.0,148331.0
2024-12-31 00:15:00,1358000.0,691000.0,141970.0,0.0,138856.0
2024-12-31 00:20:00,1363000.0,683000.0,147905.0,0.0,144876.0
2024-12-31 00:25:00,1358000.0,671000.0,141619.0,0.0,138542.0
2024-12-31 00:30:00,1364000.0,661000.0,147558.0,0.0,144443.0
2024-12-31 00:35:00,1369000.0,661000.0,154318.0,0.0,151244.0
2024-12-31 00:40:00,1379000.0,661000.0,162400.0,0.0,159327.0
2024-12-31 00:45:00,1388000.0,658000.0,170695.0,0.0,167624.0
2024-12-31 00:50:00,1394000.0,653000.0,177684.0,0.0,174610.0
2024-12-31 00:55:00,1379000.0,652000.0,162638.0,0.0,159568.0
2024-12-31 01:00:00,1392000.0,647000.0,175915.0,0.0,172886.0
2024-12-31 01:05:00,1384000.0,646000.0,169404.0,0.0,166634.0
2024-12-31 01:10:00,1404000.0,686000.0,188056.0,0.0,185102.0
2024-12-31 01:15:00,1405000.0,683000.0,190798.0,0.0,187719.0
2024-12-31 01:20:00,1422000.0,683000.0,206232.0,0.0,203106.0
2024-12-31 01:25:00,1416000.0,675000.0,197222.0,0.0,194098.0
2024-12-31 01:30:00,1429000.0,676000.0,215723.0,0.0,212646.0
2024-12-31 01:35:00,1432000.0,678000.0,213984.0,0.0,210905.0
2024-12-31 01:40:00,1414000.0,678000.0,198385.0,0.0,195309.0
2024-12-31 01:45:00,1413000.0,675000.0,197178.0,0.0,194014.0
2024-12-31 01:50:00,1408000.0,669000.0,186193.0,0.0,182991.0
2024-12-31 01:55:00,1406000.0,665000.0,186936.0,0.0,183730.0
2024-12-31 02:00:00,1398000.0,669000.0,180055.0,0.0,176933.0
2024-12-31 02:05:00,1394000.0,670000.0,177379.0,0.0,174336.0
