기준일시,공급능력(kW),현재수요(kW),신재생총합(kW),신재생태양광(kW),신재생풍력(kW)
2025-03-25 00:00:00,1531000.0,654000.0,186898.0,0.0,172638.0
2025-03-25 00:05:00,1514000.0,647000.0,167020.0,0.0,153666.0
2025-03-25 00:10:00,1511000.0,645000.0,163502.0,0.0,147803.0
2025-03-25 00:15:00,1515000.0,643000.0,167615.0,0.0,154131.0
2025-03-25 00:20:00,1512000.0,638000.0,163878.0,0.0,149153.0
2025-03-25 00:25:00,1515000.0,635000.0,168092.0,0.0,154086.0
2025-03-25 00:30:00,1509000.0,632000.0,161563.0,0.0,148089.0
2025-03-25 00:35:00,1513000.0,630000.0,166497.0,0.0,151112.0
2025-03-25 00:40:00,1508000.0,597000.0,160952.0,0.0,147557.0
2025-03-25 00:45:00,1505000.0,596000.0,158405.0,0.0,143682.0
2025-03-25 00:50:00,1489000.0,589000.0,142019.0,0.0,128533.0
2025-03-25 00:55:00,1484000.0,591000.0,136772.0,0.0,123251.0
2025-03-25 01:00:00,1487000.0,582000.0,140095.0,0.0,126598.0
2025-03-25 01:05:00,1481000.0,576000.0,133781.0,0.0,118280.0
2025-03-25 01:10:00,1464000.0,579000.0,117909.0,0.0,104423.0
2025-03-25 01:15:00,1450000.0,573000.0,102949.0,0.0,91490.5
2025-03-25 01:20:00,1444000.0,578000.0,96872.0,0.0,82637.1
2025-03-25 01:25:00,1443000.0,571000.0,95984.1,0.0,80693.8
2025-03-25 01:30:00,1434000.0,543000.0,87259.4,0.0,73056.9
2025-03-25 01:35:00,1429000.0,543000.0,81580.6,0.0,66501.8
2025-03-25 01:40:00,1429000.0,539000.0,82229.3,0.0,67158.6
2025-03-25 01:45:00,1424000.0,540000.0,76564.8,0.0,61252.9
2025-03-25 01:50:00,1429000.0,538000.0,82307.3,0.0,66917.8
2025-03-25 01:55:00,1425000.0,537000.0,77702.8,0.0,64122.9
2025-03-25 02:00:00,1426000.0,535000.0,78554.0,0.0,62830.3
2025-03-25 02:05:00,1423000.0,534000.0,75507.9,0.0,60087.5
2025-03-25 02:10:00,1421000.0,530000.0,74117.1,0.0,60746.3
2025-03-25 02:15:00,1431000.0,533000.0,82750.1,0.0,67016.8
2025-03-25 02:20:00,1426000.0,530000.0,79213.3,0.0,65784.8
2025-03-25 02:25:00,1429000.0,528000.0,82099.0,0.0,66451.1
2025-03-25 02:30:00,1419000.0,535000.0,72363.5,0.0,59021.6
2025-03-25 02:35:00,1417000.0,528000.0,69627.7,0.0,55052.2
2025-03-25 02:40:00,1416000.0,525000.0,68387.9,0.0,52565.8
2025-03-25 02:45:00,1411000.0,525000.0,63327.6,0.0,49864.7
2025-03-25 02:50:00,1412000.0,505000.0,64203.1,0.0,50095.3
2025-03-25 02:55:00,1414000.0,507000.0,67230.7,0.0,51273.3
2025-03-25 03:00:00,1411000.0,505000.0,64212.4,0.0,50724.3
2025-03-25 03:05:00,1403000.0,502000.0,56429.4,0.0,40651.9
2025-03-25 03:10:00,1394000.0,510000.0,46887.2,0.0,32649.0
2025-03-25 03:15:00,1391000.0,506000.0,44337.1,0.0,30899.4
2025-03-25 03:20:00,1392000.0,501000.0,44747.6,0.0,28814.1
2025-03-25 03:25:00,1383000.0,498000.0,36456.5,0.0,22885.1
2025-03-25 03:30:00,1382000.0,502000.0,35315.0,0.0,21819.7
2025-03-25 03:35:00,1385000.0,502000.0,37985.6,0.0,22181.4
2025-03-25 03:40:00,1382000.0,502000.0,34981.3,0.0,21600.5
2025-03-25 03:45:00,1383000.0,499000.0,36203.8,0.0,22628.5
2025-03-25 03:50:00,1388000.0,501000.0,40597.5,0.0,24813.1
2025-03-25 03:55:00,1387000.0,502000.0,40425.8,0.0,27071.9
2025-03-25 04:00:00,1386000.0,503000.0,39357.1,0.0,24975.2
2025-03-25 04:05:00,1387000.0,501000.0,38280.6,0.0,23757.0
2025-03-25 04:10:00,1384000.0,498000.0,34893.3,0.0,21469.5
2025-03-25 04:15:00,1386000.0,503000.0,36692.6,0.0,22130.0
2025-03-25 04:20:00,1389000.0,506000.0,39851.4,0.0,24145.2
2025-03-25 04:25:00,1388000.0,506000.0,38996.8,0.0,23310.8
2025-03-25 04:30:00,1386000.0,505000.0,37326.4,0.0,23606.0
2025-03-25 04:35:00,1389000.0,509000.0,39604.9,0.0,24259.3
2025-03-25 04:40:00,1387000.0,508000.0,37513.5,0.0,24183.0
2025-03-25 04:45:00,1390000.0,510000.0,40636.0,0.0,25967.2
2025-03-25 04:50:00,1390000.0,509000.0,41196.8,0.0,25421.5
2025-03-25 04:55:00,1391000.0,513000.0,41491.5,0.0,28202.6
2025-03-25 05:00:00,1397000.0,512000.0,47801.3,0.0,32845.5
2025-03-25 05:05:00,1406000.0,516000.0,57196.3,0.0,41498.4
2025-03-25 05:10:00,1406000.0,518000.0,56741.5,0.0,41077.7
2025-03-25 05:15:00,1407000.0,521000.0,57488.8,0.0,43974.7
2025-03-25 05:20:00,1409000.0,524000.0,60399.7,0.0,44697.7
2025-03-25 05:25:00,1410000.0,526000.0,60766.2,0.0,46334.2
2025-03-25 05:30:00,1407000.0,522000.0,58423.6,0.0,44372.8
2025-03-25 05:35:00,1409000.0,525000.0,59913.1,0.0,44460.5
2025-03-25 05:40:00,1411000.0,529000.0,61916.5,0.0,48405.3
2025-03-25 05:45:00,1417000.0,534000.0,67991.6,0.0,54394.4
2025-03-25 05:50:00,1426000.0,536000.0,75863.1,0.0,60217.4
2025-03-25 05:55:00,1421000.0,540000.0,73000.6,0.0,58487.5
2025-03-25 06:00:00,1422000.0,544000.0,74680.6,0.0,59278.1
2025-03-25 06:05:00,1424000.0,554000.0,74544.2,0.0,59317.1
2025-03-25 06:10:00,1426000.0,555000.0,77204.4,0.0,61476.9
2025-03-25 06:15:00,1421000.0,555000.0,72131.4,0.0,57076.7
2025-03-25 06:20:00,1428000.0,561000.0,79706.2,0.0,65976.9
2025-03-25 06:25:00,1428000.0,558000.0,79587.3,0.0,63931.8
2025-03-25 06:30:00,1432000.0,559000.0,82796.3,0.0,67126.3
2025-03-25 06:35:00,1428000.0,561000.0,79257.7,0.0,64433.8
2025-03-25 06:40:00,1428000.0,560000.0,78845.3,0.0,62971.1
2025-03-25 06:45:00,1435000.0,569000.0,86371.9,0.0,71335.7
2025-03-25 06:50:00,1436000.0,571000.0,86130.3,0.0,70279.6
2025-03-25 06:55:00,1434000.0,568000.0,85147.0,2008.08,67486.1
2025-03-25 07:00:00,1435000.0,570000.0,86145.5,3644.55,66851.7
2025-03-25 07:05:00,1440000.0,566000.0,91424.4,6070.46,69646.0
2025-03-25 07:10:00,1432000.0,567000.0,82941.5,9009.19,58314.2
2025-03-25 07:15:00,1435000.0,565000.0,85561.2,12848.1,57973.0
2025-03-25 07:20:00,1439000.0,559000.0,90093.4,16544.9,58253.0
2025-03-25 07:25:00,1446000.0,554000.0,96448.0,20712.0,59932.4
2025-03-25 07:30:00,1451000.0,548000.0,102019.0,25063.4,61294.0
2025-03-25 07:35:00,1453000.0,547000.0,104477.0,29865.7,60666.3
2025-03-25 07:40:00,1461000.0,540000.0,112111.0,34568.6,62775.4
2025-03-25 07:45:00,1465000.0,535000.0,115588.0,39507.0,60210.7
2025-03-25 07:50:00,1467000.0,529000.0,116292.0,45297.4,57304.4
2025-03-25 07:55:00,1478000.0,524000.0,129143.0,50975.8,63458.0
2025-03-25 08:00:00,1483000.0,518000.0,133802.0,57049.6,62262.5
2025-03-25 08:05:00,1481000.0,514000.0,139430.0,63502.7,62454.4
2025-03-25 08:10:00,1492000.0,511000.0,149797.0,71065.2,63000.5
2025-03-25 08:15:00,1493000.0,512000.0,151706.0,78632.4,59721.9
2025-03-25 08:20:00,1507000.0,512000.0,164610.0,86740.6,62193.9
2025-03-25 08:25:00,1520000.0,511000.0,177963.0,93408.8,69544.6
2025-03-25 08:30:00,1526000.0,505000.0,183999.0,100636.0,68087.6
2025-03-25 08:35:00,1543000.0,502000.0,200790.0,108544.0,76621.4
2025-03-25 08:40:00,1555000.0,553000.0,212859.0,115846.0,81461.2
2025-03-25 08:45:00,1566000.0,550000.0,224184.0,123398.0,86676.5
2025-03-25 08:50:00,1573000.0,546000.0,230578.0,130688.0,84160.4
2025-03-25 08:55:00,1585000.0,544000.0,243427.0,138895.0,90974.9
2025-03-25 09:00:00,1594000.0,540000.0,251489.0,146007.0,90146.1
2025-03-25 09:05:00,1578000.0,539000.0,243552.0,155030.0,72828.7
2025-03-25 09:10:00,1588000.0,540000.0,254305.0,164453.0,74129.2
2025-03-25 09:15:00,1597000.0,539000.0,262519.0,174010.0,74417.3
2025-03-25 09:20:00,1615000.0,540000.0,280780.0,184912.0,80799.7
2025-03-25 09:25:00,1622000.0,537000.0,288183.0,192974.0,81865.1
2025-03-25 09:30:00,1637000.0,547000.0,302821.0,199814.0,87183.8
2025-03-25 09:35:00,1628000.0,543000.0,293832.0,198792.0,79230.7
2025-03-25 09:40:00,1634000.0,532000.0,300227.0,194493.0,91468.3
2025-03-25 09:45:00,1638000.0,524000.0,304108.0,198980.0,89287.0
2025-03-25 09:50:00,1639000.0,523000.0,304804.0,205493.0,85768.1
2025-03-25 09:55:00,1636000.0,526000.0,302110.0,210800.0,76198.6
2025-03-25 10:00:00,1652000.0,521000.0,317648.0,214032.0,88915.5
2025-03-25 10:05:00,1650000.0,526000.0,322139.0,219779.0,88499.7
2025-03-25 10:10:00,1663000.0,548000.0,334858.0,225923.0,94218.7
2025-03-25 10:15:00,1659000.0,542000.0,330628.0,229649.0,87774.7
2025-03-25 10:20:00,1668000.0,552000.0,339845.0,236223.0,90313.3
2025-03-25 10:25:00,1674000.0,548000.0,345719.0,239682.0,90308.8
2025-03-25 10:30:00,1669000.0,542000.0,341125.0,239468.0,87828.1
2025-03-25 10:35:00,1670000.0,544000.0,342241.0,242402.0,83928.6
2025-03-25 10:40:00,1671000.0,534000.0,343488.0,245648.0,81931.2
2025-03-25 10:45:00,1658000.0,531000.0,329927.0,245695.0,70154.9
2025-03-25 10:50:00,1659000.0,527000.0,331485.0,247824.0,69142.8
2025-03-25 10:55:00,1661000.0,521000.0,332853.0,249727.0,69082.5
2025-03-25 11:00:00,1650000.0,521000.0,321605.0,254632.0,52960.9
2025-03-25 11:05:00,1646000.0,536000.0,326229.0,259250.0,52540.3
2025-03-25 11:10:00,1653000.0,534000.0,333331.0,262473.0,56164.4
2025-03-25 11:15:00,1640000.0,525000.0,319682.0,256741.0,48883.4
2025-03-25 11:25:00,1639000.0,521000.0,319107.0,259859.0,43911.5
2025-03-25 11:30:00,1626000.0,516000.0,305844.0,258340.0,34098.8
2025-03-25 11:35:00,1624000.0,511000.0,303945.0,258807.0,31778.0
2025-03-25 11:40:00,1628000.0,511000.0,308112.0,261119.0,31876.7
2025-03-25 11:45:00,1624000.0,504000.0,304472.0,261215.0,30311.6
2025-03-25 11:50:00,1627000.0,501000.0,306593.0,262988.0,30409.9
2025-03-25 11:55:00,1628000.0,489000.0,308433.0,265325.0,29868.7
2025-03-25 12:00:00,1638000.0,489000.0,317807.0,267191.0,37404.2
2025-03-25 12:05:00,1652000.0,518000.0,334544.0,274975.0,44011.3
2025-03-25 12:10:00,1652000.0,527000.0,333799.0,277965.0,42669.9
2025-03-25 12:15:00,1641000.0,521000.0,322633.0,274059.0,33940.0
2025-03-25 12:25:00,1640000.0,522000.0,322253.0,276569.0,32290.3
2025-03-25 12:30:00,1625000.0,528000.0,306860.0,277413.0,15782.4
2025-03-25 12:35:00,1618000.0,536000.0,299054.0,278153.0,7381.01
2025-03-25 12:40:00,1619000.0,536000.0,300875.0,278118.0,9183.58
2025-03-25 12:45:00,1631000.0,530000.0,312500.0,273812.0,25217.4
2025-03-25 13:00:00,1658000.0,524000.0,339612.0,277214.0,48958.5
2025-03-25 13:05:00,1667000.0,540000.0,350993.0,280947.0,56847.3
2025-03-25 13:10:00,1673000.0,548000.0,357075.0,280987.0,62954.9
2025-03-25 13:15:00,1675000.0,549000.0,359233.0,277224.0,68815.9
2025-03-25 13:20:00,1677000.0,550000.0,360756.0,277648.0,69949.3
2025-03-25 13:30:00,1677000.0,548000.0,361241.0,277898.0,70124.0
2025-03-25 13:35:00,1679000.0,550000.0,362506.0,276918.0,72321.9
2025-03-25 13:40:00,1678000.0,547000.0,362469.0,276715.0,72386.4
2025-03-25 13:45:00,1676000.0,550000.0,359561.0,275965.0,70171.3
2025-03-25 13:50:00,1675000.0,546000.0,359414.0,274408.0,71523.3
2025-03-25 13:55:00,1673000.0,534000.0,356695.0,273968.0,69340.4
2025-03-25 14:00:00,1717000.0,552000.0,401351.0,276910.0,111031.0
2025-03-25 14:05:00,1726000.0,574000.0,410050.0,285071.0,111635.0
2025-03-25 14:10:00,1708000.0,569000.0,391678.0,284567.0,93087.0
2025-03-25 14:15:00,1699000.0,567000.0,383201.0,274359.0,94763.2
2025-03-25 14:20:00,1694000.0,568000.0,377362.0,269639.0,94215.4
2025-03-25 14:25:00,1691000.0,565000.0,374739.0,267293.0,93891.4
2025-03-25 14:30:00,1686000.0,567000.0,369867.0,264839.0,91513.7
2025-03-25 14:35:00,1685000.0,568000.0,369504.0,262899.0,93161.3
2025-03-25 14:40:00,1680000.0,566000.0,364167.0,259041.0,91645.1
2025-03-25 14:45:00,1680000.0,574000.0,364693.0,257211.0,94137.8
2025-03-25 14:50:00,1675000.0,574000.0,358870.0,254112.0,91330.6
2025-03-25 14:55:00,1670000.0,571000.0,354296.0,250173.0,90719.2
2025-03-25 15:00:00,1696000.0,577000.0,379972.0,246962.0,119646.0
2025-03-25 15:05:00,1699000.0,583000.0,384021.0,244323.0,127380.0
2025-03-25 15:10:00,1693000.0,584000.0,378083.0,239166.0,126709.0
2025-03-25 15:15:00,1712000.0,587000.0,398227.0,235732.0,150295.0
2025-03-25 15:20:00,1713000.0,586000.0,399046.0,232134.0,153504.0
2025-03-25 15:25:00,1709000.0,591000.0,395458.0,228096.0,154645.0
2025-03-25 15:30:00,1727000.0,598000.0,413352.0,224915.0,176100.0
2025-03-25 15:35:00,1728000.0,598000.0,413787.0,221485.0,179259.0
2025-03-25 15:40:00,1725000.0,609000.0,410509.0,217107.0,181041.0
2025-03-25 15:45:00,1725000.0,607000.0,411035.0,213842.0,182322.0
2025-03-25 15:50:00,1723000.0,612000.0,408968.0,208126.0,188422.0
2025-03-25 15:55:00,1729000.0,617000.0,417444.0,203482.0,200885.0
