기준일시,공급능력(kW),현재수요(kW),신재생총합(kW),신재생태양광(kW),신재생풍력(kW)
2025-03-28 00:00:00,1603000.0,610000.0,249612.0,0.0,234676.0
2025-03-28 00:05:00,1600000.0,602000.0,243455.0,0.0,228522.0
2025-03-28 00:10:00,1600000.0,603000.0,244024.0,0.0,229252.0
2025-03-28 00:15:00,1595000.0,598000.0,237484.0,0.0,222789.0
2025-03-28 00:20:00,1580000.0,591000.0,222804.0,0.0,209031.0
2025-03-28 00:25:00,1580000.0,585000.0,223215.0,0.0,208470.0
2025-03-28 00:30:00,1579000.0,588000.0,222463.0,0.0,207714.0
2025-03-28 00:35:00,1572000.0,590000.0,215397.0,0.0,200818.0
2025-03-28 00:40:00,1572000.0,580000.0,215270.0,0.0,200636.0
2025-03-28 00:45:00,1574000.0,577000.0,216756.0,0.0,202096.0
2025-03-28 00:50:00,1571000.0,575000.0,214128.0,0.0,199459.0
2025-03-28 00:55:00,1568000.0,571000.0,210738.0,0.0,196094.0
2025-03-28 01:00:00,1578000.0,569000.0,222413.0,0.0,207806.0
2025-03-28 01:05:00,1577000.0,563000.0,218917.0,0.0,206962.0
2025-03-28 01:10:00,1588000.0,555000.0,230618.0,0.0,215889.0
2025-03-28 01:15:00,1583000.0,551000.0,225869.0,0.0,213403.0
2025-03-28 01:20:00,1581000.0,554000.0,224015.0,0.0,211912.0
2025-03-28 01:25:00,1583000.0,554000.0,225452.0,0.0,210725.0
2025-03-28 01:30:00,1582000.0,551000.0,225244.0,0.0,212029.0
2025-03-28 01:35:00,1583000.0,554000.0,225538.0,0.0,212427.0
2025-03-28 01:40:00,1575000.0,551000.0,217921.0,0.0,203760.0
2025-03-28 01:45:00,1579000.0,548000.0,222202.0,0.0,208401.0
2025-03-28 01:50:00,1581000.0,548000.0,224885.0,0.0,209990.0
2025-03-28 01:55:00,1581000.0,540000.0,222337.0,0.0,207426.0
2025-03-28 02:00:00,1585000.0,533000.0,228382.0,0.0,214787.0
2025-03-28 02:05:00,1576000.0,530000.0,218812.0,0.0,203965.0
2025-03-28 02:10:00,1571000.0,526000.0,214297.0,0.0,199497.0
2025-03-28 02:15:00,1569000.0,529000.0,213409.0,0.0,198587.0
2025-03-28 02:20:00,1575000.0,525000.0,218158.0,0.0,203310.0
2025-03-28 02:25:00,1576000.0,522000.0,219278.0,0.0,204491.0
2025-03-28 02:30:00,1569000.0,513000.0,214037.0,0.0,199281.0
2025-03-28 02:35:00,1582000.0,520000.0,224917.0,0.0,210246.0
2025-03-28 02:40:00,1592000.0,519000.0,234761.0,0.0,220387.0
2025-03-28 02:45:00,1593000.0,509000.0,237108.0,0.0,222900.0
2025-03-28 02:50:00,1609000.0,511000.0,251614.0,0.0,236808.0
2025-03-28 02:55:00,1605000.0,535000.0,248929.0,0.0,235038.0
2025-03-28 03:00:00,1602000.0,533000.0,244739.0,0.0,231545.0
2025-03-28 03:05:00,1605000.0,537000.0,247902.0,0.0,233194.0
2025-03-28 03:10:00,1605000.0,538000.0,248346.0,0.0,234124.0
2025-03-28 03:15:00,1608000.0,535000.0,251500.0,0.0,237420.0
2025-03-28 03:20:00,1606000.0,541000.0,249090.0,0.0,234268.0
2025-03-28 03:25:00,1596000.0,545000.0,239185.0,0.0,224398.0
2025-03-28 03:30:00,1595000.0,541000.0,237684.0,0.0,222783.0
2025-03-28 03:35:00,1590000.0,547000.0,232982.0,0.0,218016.0
2025-03-28 03:40:00,1579000.0,543000.0,221630.0,0.0,206724.0
2025-03-28 03:45:00,1588000.0,548000.0,231011.0,0.0,216500.0
2025-03-28 03:50:00,1596000.0,552000.0,238923.0,0.0,224431.0
2025-03-28 03:55:00,1592000.0,553000.0,235213.0,0.0,220186.0
2025-03-28 04:00:00,1597000.0,554000.0,239620.0,0.0,224638.0
2025-03-28 04:05:00,1602000.0,556000.0,243585.0,0.0,229166.0
2025-03-28 04:10:00,1593000.0,554000.0,234551.0,0.0,220393.0
2025-03-28 04:15:00,1599000.0,554000.0,241890.0,0.0,226837.0
2025-03-28 04:20:00,1606000.0,557000.0,248364.0,0.0,234455.0
2025-03-28 04:25:00,1607000.0,558000.0,249427.0,0.0,234812.0
2025-03-28 04:30:00,1608000.0,563000.0,250233.0,0.0,235681.0
2025-03-28 04:35:00,1615000.0,566000.0,257086.0,0.0,243825.0
2025-03-28 04:40:00,1613000.0,563000.0,255251.0,0.0,240832.0
2025-03-28 04:45:00,1607000.0,567000.0,248973.0,0.0,235211.0
2025-03-28 04:50:00,1606000.0,568000.0,247824.0,0.0,235569.0
2025-03-28 04:55:00,1614000.0,568000.0,255631.0,0.0,240883.0
2025-03-28 05:00:00,1612000.0,574000.0,254143.0,0.0,242228.0
2025-03-28 05:05:00,1637000.0,583000.0,278129.0,0.0,263852.0
2025-03-28 05:10:00,1629000.0,581000.0,272331.0,0.0,257746.0
2025-03-28 05:15:00,1630000.0,584000.0,271729.0,0.0,259755.0
2025-03-28 05:20:00,1639000.0,584000.0,280915.0,0.0,266573.0
2025-03-28 05:25:00,1636000.0,593000.0,278219.0,0.0,263543.0
2025-03-28 05:30:00,1627000.0,595000.0,268545.0,0.0,253858.0
2025-03-28 05:35:00,1629000.0,598000.0,271554.0,0.0,257015.0
2025-03-28 05:40:00,1627000.0,596000.0,269884.0,0.0,255945.0
2025-03-28 05:45:00,1635000.0,598000.0,277442.0,0.0,262675.0
2025-03-28 05:50:00,1634000.0,601000.0,276255.0,0.0,261529.0
2025-03-28 05:55:00,1637000.0,613000.0,278863.0,0.0,264057.0
2025-03-28 06:00:00,1621000.0,618000.0,262743.0,0.0,247874.0
2025-03-28 06:05:00,1618000.0,621000.0,258309.0,0.0,243518.0
2025-03-28 06:10:00,1609000.0,621000.0,251650.0,0.0,237051.0
2025-03-28 06:15:00,1603000.0,628000.0,243817.0,0.0,230119.0
2025-03-28 06:20:00,1600000.0,626000.0,242343.0,0.0,228954.0
2025-03-28 06:25:00,1602000.0,627000.0,243915.0,0.0,229578.0
2025-03-28 06:30:00,1595000.0,626000.0,237286.0,0.0,223244.0
2025-03-28 06:35:00,1588000.0,627000.0,229975.0,0.0,215827.0
2025-03-28 06:40:00,1574000.0,639000.0,216372.0,0.0,202753.0
2025-03-28 06:45:00,1588000.0,645000.0,226598.0,0.0,212874.0
2025-03-28 06:50:00,1595000.0,636000.0,237336.0,0.0,222899.0
2025-03-28 06:55:00,1601000.0,636000.0,241195.0,0.0,226833.0
2025-03-28 07:00:00,1592000.0,643000.0,233811.0,0.0,219378.0
2025-03-28 07:05:00,1607000.0,656000.0,245805.0,0.0,231295.0
2025-03-28 07:10:00,1594000.0,653000.0,234349.0,0.0,219565.0
2025-03-28 07:15:00,1589000.0,660000.0,231447.0,0.0,216119.0
2025-03-28 07:20:00,1583000.0,658000.0,224326.0,1040.23,208568.0
2025-03-28 07:25:00,1586000.0,668000.0,227526.0,1278.02,211476.0
2025-03-28 07:30:00,1575000.0,669000.0,216682.0,1769.2,199972.0
2025-03-28 07:35:00,1575000.0,669000.0,218923.0,2012.96,203603.0
2025-03-28 07:40:00,1580000.0,677000.0,222735.0,2759.05,205110.0
2025-03-28 07:45:00,1585000.0,681000.0,224756.0,4601.35,205221.0
2025-03-28 07:50:00,1590000.0,685000.0,232250.0,5404.52,211962.0
2025-03-28 07:55:00,1593000.0,692000.0,234782.0,6447.06,214275.0
2025-03-28 08:00:00,1594000.0,689000.0,235907.0,7981.02,213064.0
2025-03-28 08:05:00,1593000.0,690000.0,235390.0,10157.2,210386.0
2025-03-28 08:10:00,1598000.0,696000.0,239707.0,11976.1,212925.0
2025-03-28 08:15:00,1609000.0,701000.0,247000.0,14595.8,217614.0
2025-03-28 08:20:00,1607000.0,712000.0,249116.0,17485.1,216830.0
2025-03-28 08:25:00,1621000.0,712000.0,262767.0,18698.2,229281.0
2025-03-28 08:30:00,1616000.0,716000.0,257797.0,20000.8,222967.0
2025-03-28 08:35:00,1684000.0,713000.0,326163.0,20677.7,291688.0
2025-03-28 08:40:00,1693000.0,726000.0,334662.0,22336.7,298216.0
2025-03-28 08:45:00,1699000.0,717000.0,340728.0,27892.6,298614.0
2025-03-28 08:50:00,1704000.0,725000.0,345517.0,35782.3,294614.0
2025-03-28 08:55:00,1713000.0,725000.0,355002.0,43387.0,297199.0
2025-03-28 09:00:00,1712000.0,712000.0,354268.0,45231.9,295121.0
2025-03-28 09:05:00,1720000.0,720000.0,362148.0,49007.9,298197.0
2025-03-28 09:10:00,1730000.0,732000.0,372552.0,56646.2,300762.0
2025-03-28 09:15:00,1746000.0,688000.0,387549.0,65626.5,306231.0
2025-03-28 09:20:00,1743000.0,668000.0,385295.0,67992.1,300711.0
2025-03-28 09:25:00,1744000.0,685000.0,386186.0,75287.2,295375.0
2025-03-28 09:30:00,1761000.0,704000.0,403020.0,91309.4,297325.0
2025-03-28 09:35:00,1769000.0,672000.0,410813.0,103945.0,291481.0
2025-03-28 09:40:00,1734000.0,641000.0,376900.0,108848.0,252365.0
2025-03-28 09:45:00,1752000.0,642000.0,394246.0,131513.0,248983.0
2025-03-28 09:50:00,1775000.0,665000.0,417358.0,144545.0,257027.0
2025-03-28 09:55:00,1780000.0,676000.0,422409.0,154418.0,253996.0
2025-03-28 10:00:00,1771000.0,670000.0,410838.0,148819.0,248096.0
