기준일시,공급능력(kW),현재수요(kW),신재생총합(kW),신재생태양광(kW),신재생풍력(kW)
2025-03-07 00:00:00,1306000.0,827000.0,159299.0,0.0,151933.0
2025-03-07 00:05:00,1292000.0,821000.0,143975.0,0.0,137204.0
2025-03-07 00:10:00,1290000.0,816000.0,141120.0,0.0,133720.0
2025-03-07 00:15:00,1281000.0,815000.0,133111.0,0.0,125695.0
2025-03-07 00:20:00,1268000.0,802000.0,119589.0,0.0,112621.0
2025-03-07 00:25:00,1259000.0,801000.0,110582.0,0.0,103042.0
2025-03-07 00:30:00,1247000.0,800000.0,99476.5,0.0,92228.2
2025-03-07 00:35:00,1243000.0,797000.0,94569.3,0.0,86682.0
2025-03-07 00:40:00,1237000.0,788000.0,88504.3,0.0,81426.6
2025-03-07 00:45:00,1239000.0,783000.0,90699.7,0.0,82743.0
2025-03-07 00:50:00,1240000.0,777000.0,92887.1,0.0,85672.1
2025-03-07 00:55:00,1241000.0,779000.0,92596.5,0.0,84400.2
2025-03-07 01:00:00,1235000.0,774000.0,87194.9,0.0,79824.2
2025-03-07 01:05:00,1239000.0,770000.0,90776.6,0.0,83402.8
2025-03-07 01:10:00,1244000.0,769000.0,96255.9,0.0,90162.6
2025-03-07 01:15:00,1249000.0,767000.0,100620.0,0.0,91769.1
2025-03-07 01:20:00,1246000.0,760000.0,97567.1,0.0,91254.1
2025-03-07 01:25:00,1249000.0,755000.0,100920.0,0.0,93033.0
2025-03-07 01:30:00,1260000.0,767000.0,112045.0,0.0,105386.0
2025-03-07 01:35:00,1259000.0,765000.0,112074.0,0.0,104555.0
2025-03-07 01:40:00,1261000.0,763000.0,113076.0,0.0,106164.0
2025-03-07 01:45:00,1251000.0,759000.0,102980.0,0.0,95666.4
2025-03-07 01:50:00,1241000.0,755000.0,93074.0,0.0,86931.6
2025-03-07 01:55:00,1234000.0,751000.0,86170.8,0.0,77332.2
2025-03-07 02:00:00,1228000.0,753000.0,80433.8,0.0,73297.0
2025-03-07 02:05:00,1215000.0,752000.0,66983.6,0.0,58245.8
2025-03-07 02:10:00,1210000.0,750000.0,62309.7,0.0,55956.1
2025-03-07 02:15:00,1210000.0,742000.0,62370.8,0.0,53629.1
2025-03-07 02:20:00,1209000.0,744000.0,61105.5,0.0,54538.2
2025-03-07 02:25:00,1210000.0,742000.0,63182.1,0.0,55053.9
2025-03-07 02:30:00,1213000.0,739000.0,65135.6,0.0,57975.5
2025-03-07 02:35:00,1214000.0,742000.0,65844.0,0.0,57046.8
2025-03-07 02:40:00,1212000.0,738000.0,64789.4,0.0,56894.5
2025-03-07 02:45:00,1220000.0,736000.0,71561.3,0.0,63257.3
2025-03-07 02:50:00,1221000.0,732000.0,73477.1,0.0,65285.3
2025-03-07 02:55:00,1215000.0,732000.0,67308.9,0.0,59970.4
2025-03-07 03:00:00,1218000.0,734000.0,69481.9,0.0,61345.8
2025-03-07 03:05:00,1215000.0,729000.0,66801.3,0.0,59833.3
2025-03-07 03:10:00,1212000.0,733000.0,63704.3,0.0,56211.9
2025-03-07 03:15:00,1206000.0,728000.0,57802.7,0.0,51682.3
2025-03-07 03:20:00,1212000.0,729000.0,64324.8,0.0,55739.1
2025-03-07 03:25:00,1207000.0,728000.0,58610.5,0.0,52240.6
2025-03-07 03:30:00,1210000.0,728000.0,61647.0,0.0,53182.9
2025-03-07 03:35:00,1210000.0,727000.0,62024.8,0.0,54523.6
2025-03-07 03:40:00,1210000.0,728000.0,62085.9,0.0,54662.0
2025-03-07 03:45:00,1209000.0,729000.0,61133.2,0.0,54938.0
2025-03-07 03:50:00,1211000.0,723000.0,63289.1,0.0,55123.9
2025-03-07 03:55:00,1211000.0,728000.0,62965.2,0.0,55582.7
2025-03-07 04:00:00,1212000.0,729000.0,64062.2,0.0,55719.9
2025-03-07 04:05:00,1210000.0,725000.0,62362.4,0.0,55151.1
2025-03-07 04:10:00,1213000.0,724000.0,65230.0,0.0,56929.6
2025-03-07 04:15:00,1217000.0,728000.0,67914.7,0.0,60667.0
2025-03-07 04:20:00,1219000.0,730000.0,71214.8,0.0,62796.5
2025-03-07 04:25:00,1217000.0,733000.0,69082.1,0.0,62208.9
2025-03-07 04:30:00,1228000.0,730000.0,79861.8,0.0,70807.0
2025-03-07 04:35:00,1223000.0,733000.0,74783.4,0.0,67667.3
2025-03-07 04:40:00,1224000.0,732000.0,76323.6,0.0,67773.8
2025-03-07 04:45:00,1220000.0,734000.0,72196.8,0.0,64195.2
2025-03-07 04:50:00,1216000.0,731000.0,67252.3,0.0,59080.0
2025-03-07 04:55:00,1221000.0,737000.0,73393.2,0.0,65748.0
2025-03-07 05:00:00,1222000.0,737000.0,74060.1,0.0,65996.7
2025-03-07 05:05:00,1253000.0,749000.0,104786.0,0.0,97165.0
2025-03-07 05:10:00,1252000.0,748000.0,103878.0,0.0,96537.6
2025-03-07 05:15:00,1251000.0,756000.0,103271.0,0.0,95019.5
2025-03-07 05:20:00,1242000.0,755000.0,94328.6,0.0,87595.6
2025-03-07 05:25:00,1246000.0,754000.0,98154.6,0.0,91539.0
2025-03-07 05:30:00,1248000.0,760000.0,99581.2,0.0,91962.3
2025-03-07 05:35:00,1249000.0,762000.0,99607.5,0.0,93300.4
2025-03-07 05:40:00,1252000.0,762000.0,104356.0,0.0,97371.1
2025-03-07 05:45:00,1253000.0,765000.0,104096.0,0.0,96848.7
2025-03-07 05:50:00,1249000.0,769000.0,100503.0,0.0,92780.6
2025-03-07 05:55:00,1250000.0,769000.0,102370.0,0.0,95322.5
2025-03-07 06:00:00,1233000.0,770000.0,84542.0,0.0,76761.2
2025-03-07 06:05:00,1240000.0,779000.0,92446.0,0.0,84700.1
2025-03-07 06:10:00,1233000.0,783000.0,85623.7,0.0,78889.3
2025-03-07 06:15:00,1234000.0,783000.0,85929.0,0.0,78233.7
2025-03-07 06:20:00,1236000.0,788000.0,87818.9,0.0,81104.9
2025-03-07 06:25:00,1234000.0,788000.0,86276.8,0.0,77584.5
2025-03-07 06:30:00,1236000.0,787000.0,87918.1,0.0,80007.0
2025-03-07 06:35:00,1231000.0,800000.0,82672.8,0.0,74032.0
2025-03-07 06:40:00,1231000.0,802000.0,82780.4,0.0,74534.0
2025-03-07 06:45:00,1226000.0,796000.0,77496.1,0.0,69199.4
