기준일시,공급능력(kW),현재수요(kW),신재생총합(kW),신재생태양광(kW),신재생풍력(kW)
2024-12-19 00:00:00,1443000.0,761000.0,303183.0,0.0,302415.0
2024-12-19 00:05:00,1431000.0,756000.0,291611.0,0.0,290840.0
2024-12-19 00:10:00,1434000.0,752000.0,294882.0,0.0,294112.0
2024-12-19 00:15:00,1447000.0,754000.0,307221.0,0.0,306448.0
2024-12-19 00:20:00,1430000.0,740000.0,291355.0,0.0,290582.0
2024-12-19 00:25:00,1405000.0,727000.0,266208.0,0.0,265430.0
2024-12-19 00:30:00,1417000.0,730000.0,277535.0,0.0,276756.0
2024-12-19 00:35:00,1417000.0,725000.0,275951.0,0.0,275174.0
2024-12-19 00:40:00,1415000.0,721000.0,274848.0,0.0,274069.0
2024-12-19 00:45:00,1419000.0,720000.0,278873.0,0.0,278099.0
2024-12-19 00:50:00,1409000.0,719000.0,270738.0,0.0,269963.0
2024-12-19 00:55:00,1413000.0,711000.0,273675.0,0.0,272899.0
2024-12-19 01:00:00,1411000.0,702000.0,271781.0,0.0,271003.0
2024-12-19 01:05:00,1411000.0,700000.0,274473.0,0.0,273699.0
2024-12-19 01:10:00,1396000.0,702000.0,257014.0,0.0,256139.0
2024-12-19 01:15:00,1415000.0,694000.0,272831.0,0.0,271915.0
2024-12-19 01:20:00,1412000.0,693000.0,272818.0,0.0,271904.0
2024-12-19 01:25:00,1414000.0,690000.0,274605.0,0.0,273691.0
2024-12-19 01:30:00,1411000.0,685000.0,271450.0,0.0,270535.0
2024-12-19 01:35:00,1423000.0,687000.0,286007.0,0.0,285095.0
2024-12-19 01:40:00,1421000.0,685000.0,284658.0,0.0,283744.0
2024-12-19 01:45:00,1427000.0,685000.0,288644.0,0.0,287732.0
2024-12-19 01:50:00,1414000.0,681000.0,275408.0,0.0,274490.0
2024-12-19 01:55:00,1418000.0,676000.0,279919.0,0.0,279005.0
2024-12-19 02:00:00,1404000.0,671000.0,265758.0,0.0,264845.0
2024-12-19 02:05:00,1421000.0,675000.0,280983.0,0.0,280070.0
2024-12-19 02:10:00,1419000.0,674000.0,281650.0,0.0,280734.0
2024-12-19 02:15:00,1423000.0,667000.0,283150.0,0.0,282236.0
2024-12-19 02:20:00,1438000.0,670000.0,301698.0,0.0,300785.0
2024-12-19 02:25:00,1434000.0,666000.0,296152.0,0.0,295239.0
2024-12-19 02:30:00,1427000.0,665000.0,289311.0,0.0,288401.0
2024-12-19 02:35:00,1427000.0,663000.0,285310.0,0.0,284399.0
2024-12-19 02:40:00,1431000.0,663000.0,291606.0,0.0,290693.0
2024-12-19 02:45:00,1434000.0,653000.0,297080.0,0.0,296173.0
2024-12-19 02:50:00,1430000.0,651000.0,291657.0,0.0,290788.0
2024-12-19 02:55:00,1427000.0,651000.0,286735.0,0.0,285960.0
2024-12-19 03:00:00,1434000.0,657000.0,294848.0,0.0,294076.0
2024-12-19 03:05:00,1438000.0,659000.0,298312.0,0.0,297538.0
2024-12-19 03:10:00,1425000.0,657000.0,291589.0,0.0,290812.0
2024-12-19 03:15:00,1446000.0,654000.0,305772.0,0.0,305120.0
2024-12-19 03:20:00,1442000.0,656000.0,303657.0,0.0,303007.0
2024-12-19 03:25:00,1439000.0,654000.0,297710.0,0.0,297058.0
2024-12-19 03:30:00,1446000.0,658000.0,305927.0,0.0,305277.0
2024-12-19 03:35:00,1443000.0,652000.0,305474.0,0.0,304823.0
2024-12-19 03:40:00,1439000.0,649000.0,298950.0,0.0,298297.0
2024-12-19 03:45:00,1437000.0,652000.0,296965.0,0.0,296316.0
2024-12-19 03:50:00,1435000.0,655000.0,295569.0,0.0,294920.0
2024-12-19 03:55:00,1427000.0,659000.0,286191.0,0.0,285540.0
2024-12-19 04:00:00,1420000.0,654000.0,280651.0,0.0,280001.0
2024-12-19 04:05:00,1422000.0,647000.0,282676.0,0.0,282033.0
2024-12-19 04:10:00,1421000.0,654000.0,282276.0,0.0,281631.0
2024-12-19 04:15:00,1432000.0,655000.0,294236.0,0.0,293589.0
2024-12-19 04:20:00,1433000.0,663000.0,296152.0,0.0,295506.0
2024-12-19 04:25:00,1433000.0,663000.0,293269.0,0.0,292622.0
2024-12-19 04:30:00,1432000.0,669000.0,292709.0,0.0,292058.0
2024-12-19 04:35:00,1434000.0,664000.0,294512.0,0.0,293863.0
2024-12-19 04:40:00,1432000.0,668000.0,294174.0,0.0,293532.0
2024-12-19 04:45:00,1425000.0,668000.0,287119.0,0.0,286477.0
2024-12-19 04:50:00,1418000.0,663000.0,279434.0,0.0,278786.0
2024-12-19 04:55:00,1429000.0,671000.0,289636.0,0.0,288995.0
2024-12-19 05:00:00,1434000.0,669000.0,291798.0,0.0,291155.0
2024-12-19 05:05:00,1451000.0,686000.0,311921.0,0.0,311275.0
2024-12-19 05:10:00,1454000.0,687000.0,312692.0,0.0,312049.0
2024-12-19 05:15:00,1454000.0,683000.0,314955.0,0.0,314308.0
2024-12-19 05:20:00,1447000.0,686000.0,309563.0,0.0,308919.0
2024-12-19 05:25:00,1443000.0,692000.0,304184.0,0.0,303546.0
2024-12-19 05:30:00,1446000.0,695000.0,307237.0,0.0,306596.0
