기준일시,공급능력(kW),현재수요(kW),신재생총합(kW),신재생태양광(kW),신재생풍력(kW)
2025-01-18 00:00:00,1408000.0,830000.0,42980.7,0.0,28467.5
2025-01-18 00:05:00,1407000.0,828000.0,42489.1,0.0,27200.5
2025-01-18 00:10:00,1406000.0,821000.0,40803.3,0.0,25838.5
2025-01-18 00:15:00,1405000.0,811000.0,40365.2,0.0,25046.1
2025-01-18 00:20:00,1394000.0,805000.0,29490.3,0.0,12945.6
2025-01-18 00:25:00,1393000.0,801000.0,27601.9,0.0,13213.8
2025-01-18 00:30:00,1395000.0,798000.0,29803.5,0.0,14473.8
2025-01-18 00:35:00,1399000.0,798000.0,34226.6,0.0,17046.6
2025-01-18 00:40:00,1399000.0,789000.0,32309.8,0.0,17548.7
2025-01-18 00:45:00,1400000.0,783000.0,34886.8,0.0,20460.2
2025-01-18 00:50:00,1401000.0,782000.0,35744.0,0.0,20731.4
2025-01-18 00:55:00,1399000.0,780000.0,34532.0,0.0,20478.6
2025-01-18 01:00:00,1401000.0,778000.0,35744.4,0.0,19542.7
2025-01-18 01:05:00,1395000.0,772000.0,30002.3,0.0,16034.8
2025-01-18 01:10:00,1394000.0,769000.0,28287.3,0.0,12734.8
2025-01-18 01:15:00,1392000.0,767000.0,27452.8,0.0,13199.6
2025-01-18 01:20:00,1394000.0,761000.0,28971.6,0.0,14956.3
2025-01-18 01:25:00,1395000.0,762000.0,29812.9,0.0,14378.9
2025-01-18 01:30:00,1398000.0,762000.0,29651.3,0.0,15387.6
2025-01-18 01:35:00,1398000.0,762000.0,33422.7,0.0,17211.8
2025-01-18 01:40:00,1399000.0,755000.0,34357.6,0.0,19819.8
2025-01-18 01:45:00,1396000.0,754000.0,30833.3,0.0,16532.1
2025-01-18 01:50:00,1396000.0,755000.0,30789.1,0.0,14998.6
2025-01-18 01:55:00,1396000.0,751000.0,31544.2,0.0,16599.0
2025-01-18 02:00:00,1395000.0,752000.0,29822.3,0.0,15045.8
2025-01-18 02:05:00,1398000.0,749000.0,31620.7,0.0,15530.4
2025-01-18 02:10:00,1397000.0,748000.0,32027.3,0.0,17513.2
2025-01-18 02:15:00,1400000.0,750000.0,34698.3,0.0,17811.2
2025-01-18 02:20:00,1394000.0,748000.0,27550.8,0.0,13406.7
2025-01-18 02:25:00,1392000.0,742000.0,26481.1,0.0,12196.2
2025-01-18 02:30:00,1390000.0,744000.0,23753.7,0.0,11332.2
2025-01-18 02:35:00,1390000.0,741000.0,23725.8,0.0,10984.7
2025-01-18 02:40:00,1394000.0,734000.0,28384.1,0.0,11124.8
2025-01-18 02:45:00,1392000.0,736000.0,26631.3,0.0,10278.6
2025-01-18 02:50:00,1391000.0,734000.0,25060.2,0.0,10250.9
2025-01-18 02:55:00,1393000.0,731000.0,26788.5,0.0,11086.9
2025-01-18 03:00:00,1394000.0,729000.0,28284.0,0.0,12609.0
2025-01-18 03:05:00,1394000.0,726000.0,28533.4,0.0,13961.1
2025-01-18 03:10:00,1397000.0,725000.0,31390.9,0.0,14587.9
2025-01-18 03:15:00,1395000.0,725000.0,28981.0,0.0,13331.0
2025-01-18 03:20:00,1394000.0,720000.0,27998.3,0.0,12871.9
2025-01-18 03:25:00,1396000.0,723000.0,29753.1,0.0,12647.0
2025-01-18 03:30:00,1394000.0,722000.0,27662.8,0.0,13545.2
2025-01-18 03:35:00,1395000.0,725000.0,28698.2,0.0,14680.4
2025-01-18 03:40:00,1399000.0,725000.0,32608.0,0.0,15957.3
2025-01-18 03:45:00,1396000.0,718000.0,29636.9,0.0,15526.5
2025-01-18 03:50:00,1397000.0,720000.0,31256.8,0.0,16232.1
2025-01-18 03:55:00,1397000.0,719000.0,30854.6,0.0,14982.6
2025-01-18 04:00:00,1396000.0,721000.0,30069.7,0.0,16006.2
2025-01-18 04:05:00,1396000.0,721000.0,30969.8,0.0,16878.0
2025-01-18 04:10:00,1397000.0,717000.0,31267.1,0.0,14085.7
2025-01-18 04:15:00,1393000.0,717000.0,27096.4,0.0,12988.1
2025-01-18 04:20:00,1395000.0,719000.0,28678.7,0.0,14536.7
2025-01-18 04:25:00,1396000.0,720000.0,29870.9,0.0,15876.5
2025-01-18 04:30:00,1397000.0,726000.0,30806.7,0.0,16809.1
2025-01-18 04:35:00,1397000.0,729000.0,31522.6,0.0,15888.7
2025-01-18 04:40:00,1397000.0,726000.0,30988.6,0.0,15266.8
2025-01-18 04:45:00,1395000.0,727000.0,28846.8,0.0,14871.8
2025-01-18 04:50:00,1399000.0,729000.0,33732.7,0.0,16769.6
2025-01-18 04:55:00,1397000.0,730000.0,31077.4,0.0,15400.5
2025-01-18 05:00:00,1395000.0,731000.0,29186.7,0.0,15151.4
2025-01-18 05:05:00,1416000.0,742000.0,50064.9,0.0,33815.8
2025-01-18 05:10:00,1417000.0,743000.0,50552.6,0.0,36529.4
2025-01-18 05:15:00,1417000.0,743000.0,50713.0,0.0,36558.3
2025-01-18 05:20:00,1417000.0,745000.0,50569.5,0.0,35089.2
2025-01-18 05:25:00,1416000.0,752000.0,50461.2,0.0,35121.7
2025-01-18 05:30:00,1416000.0,752000.0,49664.9,0.0,34511.4
2025-01-18 05:35:00,1415000.0,753000.0,48393.3,0.0,34371.4
2025-01-18 05:40:00,1413000.0,758000.0,47962.7,0.0,33109.6
2025-01-18 05:45:00,1411000.0,754000.0,45185.9,0.0,29145.5
2025-01-18 05:50:00,1410000.0,758000.0,44083.4,0.0,30118.9
2025-01-18 05:55:00,1412000.0,760000.0,46039.5,0.0,30607.9
2025-01-18 06:00:00,1398000.0,754000.0,31842.4,0.0,15709.8
2025-01-18 06:05:00,1397000.0,763000.0,28789.1,0.0,14789.5
2025-01-18 06:10:00,1397000.0,762000.0,31620.5,0.0,14821.1
2025-01-18 06:15:00,1400000.0,768000.0,29605.1,0.0,15019.6
2025-01-18 06:20:00,1403000.0,771000.0,27779.6,0.0,13134.0
2025-01-18 06:25:00,1404000.0,772000.0,28507.0,0.0,11970.2
2025-01-18 06:30:00,1405000.0,772000.0,27107.7,0.0,10490.8
2025-01-18 06:35:00,1403000.0,772000.0,27586.8,0.0,10461.3
2025-01-18 06:40:00,1406000.0,772000.0,26346.0,0.0,9649.97
2025-01-18 06:45:00,1410000.0,777000.0,24229.5,0.0,9255.93
2025-01-18 06:50:00,1393000.0,772000.0,27032.2,0.0,10101.5
2025-01-18 06:55:00,1392000.0,778000.0,26162.8,0.0,10505.0
2025-01-18 07:00:00,1395000.0,783000.0,26296.1,0.0,10318.5
2025-01-18 07:05:00,1395000.0,787000.0,27763.9,0.0,11639.0
2025-01-18 07:10:00,1395000.0,785000.0,26774.6,0.0,10639.2
2025-01-18 07:15:00,1393000.0,788000.0,27206.2,0.0,10292.0
2025-01-18 07:20:00,1394000.0,791000.0,26870.5,0.0,10463.9
2025-01-18 07:25:00,1396000.0,795000.0,25990.1,0.0,10827.1
2025-01-18 07:30:00,1394000.0,796000.0,27587.8,0.0,10419.2
2025-01-18 07:35:00,1394000.0,788000.0,27725.1,0.0,11309.5
2025-01-18 07:40:00,1394000.0,791000.0,27955.8,0.0,11270.4
2025-01-18 07:45:00,1396000.0,791000.0,29286.0,0.0,11893.4
2025-01-18 07:50:00,1394000.0,784000.0,28622.8,0.0,10987.0
2025-01-18 07:55:00,1413000.0,790000.0,27898.8,0.0,9611.06
2025-01-18 08:00:00,1406000.0,787000.0,28245.2,2336.12,8586.34
2025-01-18 08:05:00,1394000.0,777000.0,29083.5,4667.82,7671.53
2025-01-18 08:10:00,1397000.0,774000.0,31596.4,7404.9,6975.38
2025-01-18 08:15:00,1401000.0,774000.0,36193.0,12425.6,6567.55
2025-01-18 08:20:00,1403000.0,769000.0,37819.8,15630.5,5101.29
2025-01-18 08:25:00,1407000.0,751000.0,41648.7,19702.3,4873.28
2025-01-18 08:30:00,1412000.0,737000.0,46921.0,23958.5,5778.97
2025-01-18 08:35:00,1418000.0,731000.0,52613.8,29363.8,6084.38
2025-01-18 08:40:00,1421000.0,737000.0,56321.0,36158.3,6075.12
2025-01-18 08:45:00,1432000.0,740000.0,66856.6,43577.8,7095.6
2025-01-18 08:50:00,1437000.0,753000.0,71719.2,48432.8,7148.25
2025-01-18 08:55:00,1441000.0,738000.0,75648.6,50636.0,7955.3
2025-01-18 09:00:00,1441000.0,709000.0,75502.6,50270.4,8176.03
2025-01-18 09:05:00,1433000.0,725000.0,71990.1,47467.4,7646.04
2025-01-18 09:10:00,1442000.0,734000.0,81320.2,57588.2,7290.27
2025-01-18 09:15:00,1461000.0,739000.0,99435.1,76986.8,5542.22
2025-01-18 09:20:00,1472000.0,748000.0,110610.0,89464.7,4258.33
2025-01-18 09:25:00,1476000.0,726000.0,115222.0,94769.5,3581.33
2025-01-18 09:30:00,1479000.0,731000.0,117534.0,96806.5,3740.35
2025-01-18 09:35:00,1481000.0,702000.0,119942.0,98631.3,4199.6
2025-01-18 09:40:00,1488000.0,702000.0,127106.0,105960.0,4040.37
2025-01-18 09:45:00,1491000.0,673000.0,129883.0,109217.0,3518.85
2025-01-18 09:50:00,1499000.0,668000.0,137809.0,116593.0,4061.75
2025-01-18 09:55:00,1509000.0,688000.0,148408.0,126718.0,4565.03
2025-01-18 10:00:00,1521000.0,717000.0,160653.0,139236.0,4358.41
2025-01-18 10:05:00,1524000.0,702000.0,165520.0,145912.0,4133.96
2025-01-18 10:10:00,1527000.0,712000.0,167990.0,147191.0,3504.9
2025-01-18 10:15:00,1527000.0,729000.0,167907.0,147303.0,3193.0
2025-01-18 10:20:00,1539000.0,716000.0,179456.0,159261.0,2803.79
2025-01-18 10:25:00,1543000.0,710000.0,183767.0,163620.0,2809.0
2025-01-18 10:30:00,1535000.0,702000.0,175915.0,156633.0,1892.26
2025-01-18 10:35:00,1538000.0,701000.0,179334.0,158182.0,3701.07
2025-01-18 10:40:00,1544000.0,707000.0,185264.0,164620.0,3247.74
2025-01-18 10:45:00,1549000.0,705000.0,190493.0,169752.0,3391.69
2025-01-18 10:50:00,1551000.0,705000.0,191953.0,171174.0,3411.69
2025-01-18 10:55:00,1552000.0,703000.0,193070.0,172816.0,2878.3
2025-01-18 11:00:00,1554000.0,711000.0,195930.0,174999.0,3581.5
2025-01-18 11:05:00,1551000.0,716000.0,194811.0,173837.0,3693.9
2025-01-18 11:10:00,1551000.0,690000.0,195626.0,173845.0,4461.93
2025-01-18 11:15:00,1550000.0,672000.0,193725.0,173167.0,3457.15
2025-01-18 11:20:00,1550000.0,655000.0,194441.0,175134.0,2227.22
2025-01-18 11:25:00,1557000.0,641000.0,200605.0,181510.0,1988.52
2025-01-18 11:30:00,1566000.0,626000.0,209719.0,191914.0,1358.19
2025-01-18 11:35:00,1577000.0,632000.0,221266.0,203321.0,1425.28
2025-01-18 11:40:00,1586000.0,637000.0,230368.0,212427.0,1924.01
2025-01-18 11:45:00,1596000.0,653000.0,240214.0,222646.0,1421.88
2025-01-18 11:50:00,1600000.0,631000.0,243744.0,226132.0,1425.28
2025-01-18 11:55:00,1599000.0,624000.0,243116.0,225191.0,1774.08
2025-01-18 12:00:00,1603000.0,631000.0,247577.0,228824.0,1721.3
2025-01-18 12:05:00,1608000.0,647000.0,253237.0,234062.0,1694.74
2025-01-18 12:10:00,1616000.0,670000.0,261587.0,242489.0,1657.67
2025-01-18 12:15:00,1619000.0,700000.0,264285.0,244485.0,2430.79
2025-01-18 12:20:00,1612000.0,687000.0,256824.0,233966.0,6026.69
2025-01-18 12:25:00,1608000.0,659000.0,253090.0,230876.0,6351.21
2025-01-18 12:30:00,1600000.0,641000.0,244730.0,219379.0,8449.24
2025-01-18 12:35:00,1599000.0,643000.0,243662.0,218246.0,8249.7
2025-01-18 12:40:00,1607000.0,652000.0,252868.0,227003.0,8692.72
2025-01-18 12:45:00,1607000.0,644000.0,252014.0,228504.0,6390.14
2025-01-18 12:50:00,1608000.0,646000.0,253457.0,230470.0,5636.47
2025-01-18 12:55:00,1608000.0,657000.0,253310.0,230490.0,5331.39
2025-01-18 13:00:00,1604000.0,672000.0,248535.0,230773.0,3555.24
2025-01-18 13:05:00,1605000.0,700000.0,250625.0,230349.0,3410.19
2025-01-18 13:10:00,1596000.0,699000.0,241818.0,225582.0,1541.52
2025-01-18 13:15:00,1584000.0,685000.0,230009.0,212113.0,1925.54
2025-01-18 13:20:00,1570000.0,673000.0,216415.0,197443.0,1919.79
2025-01-18 13:25:00,1573000.0,668000.0,218799.0,200615.0,1159.77
2025-01-18 13:30:00,1571000.0,676000.0,216524.0,199328.0,1394.47
2025-01-18 13:35:00,1569000.0,688000.0,215330.0,198019.0,1929.02
2025-01-18 13:40:00,1571000.0,679000.0,216557.0,198076.0,1366.19
2025-01-18 13:45:00,1564000.0,663000.0,210367.0,192141.0,1524.25
2025-01-18 13:50:00,1555000.0,657000.0,201412.0,184673.0,2113.85
2025-01-18 13:55:00,1559000.0,683000.0,205354.0,187650.0,1442.02
2025-01-18 14:00:00,1562000.0,701000.0,208190.0,192072.0,1750.33
2025-01-18 14:05:00,1565000.0,691000.0,210541.0,191066.0,2235.72
2025-01-18 14:10:00,1556000.0,686000.0,202013.0,183152.0,1787.72
2025-01-18 14:15:00,1550000.0,674000.0,195740.0,177879.0,1457.92
2025-01-18 14:20:00,1540000.0,657000.0,185692.0,167753.0,1822.26
2025-01-18 14:25:00,1539000.0,643000.0,185266.0,167095.0,1244.71
2025-01-18 14:30:00,1539000.0,638000.0,185101.0,169050.0,1392.19
2025-01-18 14:35:00,1542000.0,631000.0,187703.0,171044.0,1285.91
2025-01-18 14:40:00,1551000.0,641000.0,197427.0,178777.0,1556.54
2025-01-18 14:45:00,1556000.0,659000.0,201577.0,183154.0,1138.31
2025-01-18 14:50:00,1555000.0,669000.0,201145.0,184983.0,810.036
2025-01-18 14:55:00,1550000.0,661000.0,195818.0,179215.0,829.736
2025-01-18 15:00:00,1544000.0,641000.0,189516.0,173445.0,524.825
2025-01-18 15:05:00,1541000.0,650000.0,186880.0,171016.0,895.554
2025-01-18 15:10:00,1543000.0,663000.0,189369.0,173665.0,681.099
2025-01-18 15:15:00,1546000.0,680000.0,192022.0,176092.0,887.707
2025-01-18 15:20:00,1543000.0,691000.0,189385.0,170519.0,1526.74
2025-01-18 15:25:00,1532000.0,693000.0,178344.0,162647.0,1335.21
2025-01-18 15:30:00,1525000.0,697000.0,171404.0,154800.0,881.817
2025-01-18 15:35:00,1519000.0,703000.0,164853.0,147634.0,1377.28
2025-01-18 15:40:00,1513000.0,703000.0,158919.0,142200.0,834.898
2025-01-18 15:45:00,1506000.0,710000.0,152151.0,133856.0,1032.17
2025-01-18 15:50:00,1498000.0,708000.0,144598.0,126144.0,1168.24
2025-01-18 15:55:00,1488000.0,712000.0,134125.0,119114.0,929.762
2025-01-18 16:00:00,1485000.0,717000.0,131139.0,112339.0,1610.01
2025-01-18 16:05:00,1482000.0,722000.0,127147.0,108743.0,1191.51
2025-01-18 16:10:00,1475000.0,730000.0,119326.0,102217.0,928.314
2025-01-18 16:15:00,1465000.0,732000.0,109919.0,92951.6,798.099
2025-01-18 16:20:00,1457000.0,727000.0,102441.0,85275.6,793.911
2025-01-18 16:25:00,1453000.0,729000.0,98108.4,80128.6,712.309
2025-01-18 16:30:00,1447000.0,736000.0,91604.6,75278.2,1088.7
2025-01-18 16:35:00,1442000.0,742000.0,86919.9,72177.8,447.442
2025-01-18 16:40:00,1439000.0,748000.0,83472.5,67418.7,532.755
2025-01-18 16:45:00,1435000.0,756000.0,80450.7,62973.4,1165.17
2025-01-18 16:50:00,1430000.0,762000.0,74520.3,57544.0,619.047
2025-01-18 16:55:00,1425000.0,766000.0,69537.2,52782.9,833.677
2025-01-18 17:00:00,1420000.0,774000.0,65524.0,48622.8,686.39
2025-01-18 17:05:00,1419000.0,780000.0,62533.9,44106.9,1218.92
