date,day_ahead_price,real_time_price,E_0_value
2024-11-13 21:00:00,117.04,117.04,0.0
2024-11-13 22:00:00,107.0,107.0,0.0
2024-11-13 23:00:00,106.74,106.74,0.0
2024-11-14 00:00:00,103.76,103.76,0.0
2024-11-14 01:00:00,87.57,87.57,0.0
2024-11-14 02:00:00,83.4,83.4,0.0
2024-11-14 03:00:00,85.3,85.3,0.0
2024-11-14 04:00:00,87.57,87.57,0.0
2024-11-14 05:00:00,102.76,102.76,0.0
2024-11-14 06:00:00,116.73,116.73,0.0
2024-11-14 07:00:00,116.73,116.73,338.1761457
2024-11-14 08:00:00,147.26,147.26,2496.279334
2024-11-14 09:00:00,147.26,147.26,5991.283337999999
2024-11-14 10:00:00,147.26,147.26,8302.11777
2024-11-14 11:00:00,132.31,132.31,9463.314242
2024-11-14 12:00:00,132.31,132.31,9410.827795
2024-11-14 13:00:00,132.31,132.31,8520.11915
2024-11-14 14:00:00,147.26,147.26,6267.307292
2024-11-14 15:00:00,147.26,147.26,3598.573836
2024-11-14 16:00:00,147.26,147.26,1151.57644
2024-11-14 17:00:00,139.97,139.97,170.6707514
2024-11-14 18:00:00,132.32,132.32,97.14005695
2024-11-14 19:00:00,116.98,116.98,110.5617898
2024-11-14 20:00:00,126.24,116.98,79.85958811
2024-11-14 21:00:00,125.5,116.98,0.0
2024-11-14 22:00:00,106.52,106.52,0.0
2024-11-14 23:00:00,105.55,105.55,0.0
2024-11-15 00:00:00,91.51,91.51,0.0
2024-11-15 01:00:00,87.07,87.07,0.0
2024-11-15 02:00:00,87.1,87.1,0.0
2024-11-15 03:00:00,87.15,87.15,0.0
2024-11-15 04:00:00,87.18,87.18,0.0
2024-11-15 05:00:00,87.76,87.76,0.0
2024-11-15 06:00:00,112.48,112.48,0.0
2024-11-15 07:00:00,114.22,114.22,407.11940628
2024-11-15 08:00:00,116.84,116.84,1689.155693
2024-11-15 09:00:00,116.58,116.58,3948.3716178
2024-11-15 10:00:00,116.58,116.58,5407.658645
2024-11-15 11:00:00,116.51,116.51,6555.731677
2024-11-15 12:00:00,108.92,108.92,7279.599486999999
2024-11-15 13:00:00,116.38,116.38,7130.401776000001
2024-11-15 14:00:00,147.26,153.64999999999998,5986.200113
2024-11-15 15:00:00,131.48,131.48,3920.108598
2024-11-15 16:00:00,116.38,116.38,1491.754224
2024-11-15 17:00:00,116.51,116.51,183.7669182
2024-11-15 18:00:00,116.78,116.78,67.43479922
2024-11-15 19:00:00,126.06,116.78,37.871594112
2024-11-15 20:00:00,107.42,107.42,17.49309155
2024-11-15 21:00:00,106.79,106.79,0.0
2024-11-15 22:00:00,104.58,104.58,0.0
2024-11-15 23:00:00,113.0,113.0,0.0
2024-11-16 00:00:00,90.81,90.81,0.0
2024-11-16 01:00:00,87.47,87.47,0.0
2024-11-16 02:00:00,82.08,82.08,0.0
2024-11-16 03:00:00,80.6,80.6,0.0
2024-11-16 04:00:00,80.6,80.6,0.0
2024-11-16 05:00:00,84.63,84.63,0.0
2024-11-16 06:00:00,94.01,94.01,0.0
2024-11-16 07:00:00,94.86,94.86,298.1143858
2024-11-16 08:00:00,94.05,94.05,1722.674418
2024-11-16 09:00:00,94.38,94.38,4660.064463
2024-11-16 10:00:00,94.62,94.62,7332.461257999999
2024-11-16 11:00:00,93.99,93.99,9007.910357
2024-11-16 12:00:00,90.81,90.81,9501.499213
2024-11-16 13:00:00,90.92,90.92,8747.695064
2024-11-16 14:00:00,78.38,78.38,6861.408937
2024-11-16 15:00:00,80.6,80.6,4199.928668
2024-11-16 16:00:00,88.62,88.62,1529.364944
2024-11-16 17:00:00,89.48,89.48,192.0450208
2024-11-16 18:00:00,90.81,90.81,51.8513566
2024-11-16 19:00:00,90.81,90.81,31.20749563
2024-11-16 20:00:00,126.19,90.85,13.221441437
2024-11-16 21:00:00,89.48,89.48,0.0
2024-11-16 22:00:00,89.48,89.48,0.0
2024-11-16 23:00:00,89.48,89.48,0.0
2024-11-17 00:00:00,105.01,105.01,0.0
2024-11-17 01:00:00,87.01,87.01,0.0
2024-11-17 02:00:00,82.89,82.89,0.0
2024-11-17 03:00:00,81.53,81.53,0.0
2024-11-17 04:00:00,0.0,82.89,0.0
2024-11-17 05:00:00,0.0,21.9525,0.0
2024-11-17 06:00:00,123.8,78.795,0.0
2024-11-17 07:00:00,0.0,93.24,262.4525428
2024-11-17 08:00:00,88.1,88.1,1648.5674795999998
2024-11-17 09:00:00,88.02,88.02,4142.711097
2024-11-17 10:00:00,88.61,-31.82,6636.649337
2024-11-17 11:00:00,0.0,-74.325,8769.009661
2024-11-17 12:00:00,0.0,-24.0,9679.005395
2024-11-17 13:00:00,0.0,0.0,9071.47974
2024-11-17 14:00:00,0.0,88.23,7296.134193
2024-11-17 15:00:00,125.06,114.27,4726.497849
2024-11-17 16:00:00,125.06,114.27,1837.0130584
2024-11-17 17:00:00,125.19,116.06,370.6303876
2024-11-17 18:00:00,125.19,114.27,192.54900735
2024-11-17 19:00:00,125.14,114.27,122.5238177
2024-11-17 20:00:00,125.14,114.21,83.72514019
2024-11-17 21:00:00,125.04,119.14500000000001,0.0
2024-11-17 22:00:00,125.04,128.745,0.0
2024-11-17 23:00:00,105.01,105.01,0.0
2024-11-18 00:00:00,93.45,93.45,0.0
2024-11-18 01:00:00,78.12,78.12,0.0
2024-11-18 02:00:00,78.12,78.12,0.0
2024-11-18 03:00:00,78.12,78.12,0.0
2024-11-18 04:00:00,78.12,78.12,0.0
2024-11-18 05:00:00,78.12,78.12,0.0
2024-11-18 06:00:00,104.24,104.24,0.0
2024-11-18 07:00:00,115.85,86.865,366.8454276
2024-11-18 08:00:00,117.78,117.78,3471.9671308
2024-11-18 09:00:00,117.78,88.33500000000001,8309.713471
2024-11-18 10:00:00,0.0,-24.0,12196.32313
2024-11-18 11:00:00,0.0,-36.0,14189.26117
2024-11-18 12:00:00,0.0,-43.82,14520.91458
2024-11-18 13:00:00,0.0,0.0,13496.9988
2024-11-18 14:00:00,117.47,117.47,10959.730780999998
2024-11-18 15:00:00,117.47,117.47,7332.978448
2024-11-18 16:00:00,117.47,117.47,2593.829154
2024-11-18 17:00:00,117.47,117.47,279.77981836000004
2024-11-18 18:00:00,117.78,117.78,84.5633945
2024-11-18 19:00:00,117.78,117.78,35.46568808
2024-11-18 20:00:00,107.4,107.4,32.00930639
2024-11-18 21:00:00,107.01,122.7775,0.0
2024-11-18 22:00:00,107.01,107.01,0.0
2024-11-18 23:00:00,105.25,105.25,0.0
2024-11-19 00:00:00,114.94,114.94,0.0
2024-11-19 01:00:00,90.49,90.49,0.0
2024-11-19 02:00:00,90.49,90.49,0.0
2024-11-19 03:00:00,79.76,79.76,0.0
2024-11-19 04:00:00,79.76,79.76,0.0
2024-11-19 05:00:00,110.99,110.99,0.0
2024-11-19 06:00:00,110.99,110.99,0.0
2024-11-19 07:00:00,118.08,118.08,327.7164914
2024-11-19 08:00:00,137.61,137.61,2021.600122
2024-11-19 09:00:00,137.88,137.88,5043.6878726
2024-11-19 10:00:00,147.19,150.5925,7202.558039
2024-11-19 11:00:00,131.65,131.65,8423.151756
2024-11-19 12:00:00,131.65,131.65,8460.38758
2024-11-19 13:00:00,131.65,131.65,7620.599055000001
2024-11-19 14:00:00,131.65,131.65,5458.304429
2024-11-19 15:00:00,131.65,131.65,3199.5090241000003
2024-11-19 16:00:00,131.66,151.7,1205.305376
2024-11-19 17:00:00,137.62,137.62,170.71780742
2024-11-19 18:00:00,127.68,127.68,61.870728564
2024-11-19 19:00:00,117.67,117.67,26.46365167
2024-11-19 20:00:00,110.99,110.99,18.87640785
2024-11-19 21:00:00,104.46,104.46,0.0
2024-11-19 22:00:00,104.46,104.46,0.0
2024-11-19 23:00:00,110.99,110.99,0.0
2024-11-20 00:00:00,106.74,106.74,0.0
2024-11-20 01:00:00,83.22,83.22,0.0
2024-11-20 02:00:00,82.85,82.85,0.0
2024-11-20 03:00:00,82.96,82.96,0.0
2024-11-20 04:00:00,82.99,82.99,0.0
2024-11-20 05:00:00,106.21,106.21,0.0
2024-11-20 06:00:00,117.98,117.98,0.0
2024-11-20 07:00:00,117.98,117.98,320.0855789
2024-11-20 08:00:00,141.65,141.65,2220.210559
2024-11-20 09:00:00,159.13,159.13,5746.626312
2024-11-20 10:00:00,141.65,141.65,8960.506395
2024-11-20 11:00:00,131.98,131.98,10850.53179
2024-11-20 12:00:00,131.79,131.79,11118.00624
2024-11-20 13:00:00,131.55,131.55,9879.207365
2024-11-20 14:00:00,137.63,137.63,7596.83488
2024-11-20 15:00:00,131.51,131.51,4726.806269
2024-11-20 16:00:00,137.64,137.64,1672.077032
2024-11-20 17:00:00,135.7,135.7,158.4775015
2024-11-20 18:00:00,135.7,135.7,50.80116991
2024-11-20 19:00:00,108.72,108.72,20.85740781
2024-11-20 20:00:00,106.69,106.69,20.81648963
2024-11-20 21:00:00,104.48,104.48,0.0
2024-11-20 22:00:00,103.5,103.5,0.0
2024-11-20 23:00:00,103.5,103.5,0.0
2024-11-21 00:00:00,106.74,106.74,0.0
2024-11-21 01:00:00,87.43,87.43,0.0
2024-11-21 02:00:00,0.0,87.16,0.0
2024-11-21 03:00:00,0.0,87.27,0.0
2024-11-21 04:00:00,87.06,87.06,0.0
2024-11-21 05:00:00,0.0,87.6,0.0
2024-11-21 06:00:00,107.37,107.37,0.0
2024-11-21 07:00:00,107.29,107.29,268.6046158
2024-11-21 08:00:00,137.88,137.88,2109.084449
2024-11-21 09:00:00,150.52,150.52,5400.900659
2024-11-21 10:00:00,137.89,137.89,7887.050836
2024-11-21 11:00:00,117.01,117.01,9815.447512
2024-11-21 12:00:00,117.01,117.01,10370.30742
2024-11-21 13:00:00,116.96,116.96,9858.286967
2024-11-21 14:00:00,137.63,137.63,8000.427173
2024-11-21 15:00:00,127.32,127.32,5283.631393
2024-11-21 16:00:00,137.63,137.63,2094.457875
2024-11-21 17:00:00,137.87,137.87,205.2254057
2024-11-21 18:00:00,127.44,151.5475,60.82737466
2024-11-21 19:00:00,117.26,117.26,15.80417289
2024-11-21 20:00:00,107.87,107.87,12.40365998
2024-11-21 21:00:00,107.87,107.87,0.0
2024-11-21 22:00:00,107.87,107.87,0.0
2024-11-21 23:00:00,107.87,107.87,0.0
2024-11-22 00:00:00,112.14,112.14,0.0
2024-11-22 01:00:00,87.79,87.79,0.0
2024-11-22 02:00:00,87.13,87.13,0.0
2024-11-22 03:00:00,87.05,87.05,0.0
2024-11-22 04:00:00,87.24,87.24,0.0
2024-11-22 05:00:00,87.79,87.79,0.0
2024-11-22 06:00:00,107.05,107.05,0.0
2024-11-22 07:00:00,117.78,117.78,306.1766831
2024-11-22 08:00:00,130.73,130.73,2386.744795
2024-11-22 09:00:00,117.62,117.62,6535.965123
2024-11-22 10:00:00,117.52,117.52,10608.720359
2024-11-22 11:00:00,117.47,117.47,13062.29092
2024-11-22 12:00:00,0.0,115.31,13855.34294
2024-11-22 13:00:00,116.87,116.87,13095.30404
2024-11-22 14:00:00,117.26,117.26,10805.30307
2024-11-22 15:00:00,117.26,117.26,7296.443772
2024-11-22 16:00:00,117.37,117.37,2703.295677
2024-11-22 17:00:00,117.47,117.47,280.4487512
2024-11-22 18:00:00,117.43,117.43,72.45236085
2024-11-22 19:00:00,113.31,113.31,8.477531042999999
2024-11-22 20:00:00,107.05,107.05,5.251936911
2024-11-22 21:00:00,106.47,106.47,0.0
2024-11-22 22:00:00,112.14,112.14,0.0
2024-11-22 23:00:00,116.73,116.73,0.0
2024-11-23 00:00:00,103.68,103.68,0.0
2024-11-23 01:00:00,101.97,101.97,0.0
2024-11-23 02:00:00,87.86,87.86,0.0
2024-11-23 03:00:00,87.79,87.79,0.0
2024-11-23 04:00:00,87.87,87.87,0.0
2024-11-23 05:00:00,93.03,93.03,0.0
2024-11-23 06:00:00,117.14,117.14,0.0
2024-11-23 07:00:00,117.14,117.14,244.16898615
2024-11-23 08:00:00,117.24,117.24,2301.0246347
2024-11-23 09:00:00,113.57,113.57,5989.212335
2024-11-23 10:00:00,91.3,91.3,8462.563507
2024-11-23 11:00:00,110.2,110.2,10202.52212
2024-11-23 12:00:00,0.0,0.0,10586.36821
2024-11-23 13:00:00,78.38,78.38,9849.475318
2024-11-23 14:00:00,90.67,90.67,7843.257592
2024-11-23 15:00:00,88.5,88.5,5103.0990698000005
2024-11-23 16:00:00,112.24,112.24,1899.8051121
2024-11-23 17:00:00,126.02,116.69,177.7050716
2024-11-23 18:00:00,116.82,116.82,64.88422013
2024-11-23 19:00:00,112.24,112.24,26.41399441
2024-11-23 20:00:00,112.24,112.24,12.75994249
2024-11-23 21:00:00,101.33,101.33,0.0
2024-11-23 22:00:00,101.33,101.33,0.0
2024-11-23 23:00:00,101.33,101.33,0.0
2024-11-24 00:00:00,106.64,106.64,0.0
2024-11-24 01:00:00,87.95,87.95,0.0
2024-11-24 02:00:00,85.2,85.2,0.0
2024-11-24 03:00:00,85.2,85.2,0.0
2024-11-24 04:00:00,85.2,85.2,0.0
2024-11-24 05:00:00,87.95,87.95,0.0
2024-11-24 06:00:00,101.19,101.19,0.0
2024-11-24 07:00:00,106.64,106.64,254.6648395
2024-11-24 08:00:00,107.03,107.03,2193.524769
2024-11-24 09:00:00,91.88,91.88,6378.419979
2024-11-24 10:00:00,112.08,112.08,10037.16721
2024-11-24 11:00:00,105.82,105.82,12063.704938
2024-11-24 12:00:00,0.0,0.0,12553.83166
2024-11-24 13:00:00,78.4,78.4,11744.87218
2024-11-24 14:00:00,78.4,78.4,9494.636672
2024-11-24 15:00:00,87.55,87.55,6171.914289
2024-11-24 16:00:00,91.52,91.52,2353.333188
2024-11-24 17:00:00,126.67,108.84,323.6614557
2024-11-24 18:00:00,125.74,108.85,127.9330267
2024-11-24 19:00:00,126.85,108.85,54.2637388
2024-11-24 20:00:00,126.85,108.85,27.17074783
2024-11-24 21:00:00,108.49,108.49,0.0
2024-11-24 22:00:00,101.37,101.37,0.0
2024-11-24 23:00:00,101.2,101.2,0.0
