,시간,11-30 (토)
0,최대,141.18
1,최소,87.45
2,가중평균,111.38
3,01시,106.78
4,02시,96.65
5,03시,87.96
6,04시,87.46
7,05시,87.45
8,06시,96.65
9,07시,103.28
10,08시,109.78
11,09시,109.78
12,10시,111.63
13,11시,112.0
14,12시,108.43
15,13시,107.87
16,14시,107.38
17,15시,104.62
18,16시,107.32
19,17시,107.87
20,18시,139.1
21,19시,127.61
22,20시,141.18
23,21시,107.54
24,22시,106.78
25,23시,137.27
26,24시,137.27
