,시간,01-28 (화)
0,최대,96.06
1,최소,78.51
2,가중평균,83.39
3,01시,96.06
4,02시,82.26
5,03시,80.92
6,04시,80.92
7,05시,80.92
8,06시,81.77
9,07시,83.35
10,08시,83.35
11,09시,80.33
12,10시,79.87
13,11시,78.51
14,12시,78.51
15,13시,78.51
16,14시,78.51
17,15시,78.51
18,16시,79.87
19,17시,80.33
20,18시,80.33
21,19시,88.53
22,20시,88.53
23,21시,88.53
24,22시,88.53
25,23시,88.53
26,24시,88.53
