,시간,01-29 (수)
0,최대,97.63
1,최소,0.0
2,가중평균,78.62
3,01시,95.74
4,02시,77.88
5,03시,77.07
6,04시,77.07
7,05시,77.07
8,06시,77.07
9,07시,80.07
10,08시,80.07
11,09시,77.49
12,10시,76.68
13,11시,70.92
14,12시,70.92
15,13시,0.0
16,14시,0.0
17,15시,70.92
18,16시,70.92
19,17시,76.68
20,18시,96.71
21,19시,97.63
22,20시,97.63
23,21시,97.63
24,22시,97.63
25,23시,97.63
26,24시,97.63
