,시간,12-17 (화)
0,최대,219.32
1,최소,82.02
2,가중평균,135.54
3,01시,219.32
4,02시,143.74
5,03시,82.02
6,04시,82.02
7,05시,82.02
8,06시,91.56
9,07시,143.91
10,08시,141.2
11,09시,145.49
12,10시,160.59
13,11시,160.59
14,12시,145.84
15,13시,140.86
16,14시,142.35
17,15시,143.81
18,16시,145.83
19,17시,142.3
20,18시,140.86
21,19시,142.22
22,20시,137.95
23,21시,141.19
24,22시,119.76
25,23시,101.93
26,24시,126.8
