,시간,12-02 (월)
0,최대,227.78
1,최소,101.83
2,가중평균,161.29
3,01시,227.78
4,02시,221.1
5,03시,145.27
6,04시,145.24
7,05시,220.98
8,06시,132.41
9,07시,133.4
10,08시,157.97
11,09시,143.01
12,10시,166.29
13,11시,155.33
14,12시,144.04
15,13시,137.97
16,14시,143.06
17,15시,158.57
18,16시,158.18
19,17시,205.36
20,18시,142.98
21,19시,137.98
22,20시,183.46
23,21시,183.46
24,22시,112.36
25,23시,222.02
26,24시,101.83
