,시간,02-14 (금)
0,최대,188.45
1,최소,82.54
2,가중평균,134.27
3,01시,108.13
4,02시,98.48
5,03시,98.07
6,04시,82.54
7,05시,145.98
8,06시,116.86
9,07시,122.49
10,08시,132.78
11,09시,146.26
12,10시,149.27
13,11시,143.92
14,12시,132.57
15,13시,131.3
16,14시,132.8
17,15시,131.99
18,16시,131.99
19,17시,132.57
20,18시,140.9
21,19시,145.87
22,20시,145.87
23,21시,148.13
24,22시,188.45
25,23시,148.13
26,24시,144.74
