,시간,03-02 (일)
0,최대,86.26
1,최소,79.49
2,가중평균,82.26
3,01시,84.9
4,02시,82.37
5,03시,79.49
6,04시,79.49
7,05시,79.49
8,06시,79.49
9,07시,80.18
10,08시,81.49
11,09시,81.06
12,10시,79.49
13,11시,79.53
14,12시,79.53
15,13시,79.49
16,14시,79.49
17,15시,79.49
18,16시,80.18
19,17시,82.37
20,18시,86.26
21,19시,86.26
22,20시,86.26
23,21시,86.26
24,22시,86.26
25,23시,86.26
26,24시,86.26
