,시간,02-02 (일)
0,최대,106.3
1,최소,81.27
2,가중평균,95.9
3,01시,96.38
4,02시,82.91
5,03시,82.0
6,04시,81.27
7,05시,81.27
8,06시,81.4
9,07시,82.94
10,08시,82.94
11,09시,95.27
12,10시,98.13
13,11시,100.7
14,12시,100.74
15,13시,100.59
16,14시,100.74
17,15시,106.29
18,16시,106.3
19,17시,105.9
20,18시,106.21
21,19시,105.96
22,20시,100.74
23,21시,100.74
24,22시,99.79
25,23시,98.13
26,24시,97.32
