,시간,02-26 (수)
0,최대,153.18
1,최소,-67.16
2,가중평균,104.77
3,01시,105.07
4,02시,97.54
5,03시,82.1
6,04시,82.1
7,05시,82.1
8,06시,87.2
9,07시,113.35
10,08시,113.99
11,09시,123.71
12,10시,130.86
13,11시,141.24
14,12시,0.0
15,13시,-67.16
16,14시,0.0
17,15시,130.11
18,16시,128.35
19,17시,130.79
20,18시,150.61
21,19시,119.7
22,20시,119.79
23,21시,153.18
24,22시,147.84
25,23시,147.59
26,24시,114.01
