,시간,02-16 (일)
0,최대,150.6
1,최소,81.8
2,가중평균,112.87
3,01시,149.29
4,02시,150.13
5,03시,144.6
6,04시,81.8
7,05시,81.8
8,06시,96.48
9,07시,97.91
10,08시,149.29
11,09시,145.81
12,10시,103.5
13,11시,103.74
14,12시,103.74
15,13시,103.74
16,14시,103.74
17,15시,105.3
18,16시,105.35
19,17시,103.67
20,18시,105.39
21,19시,150.6
22,20시,105.55
23,21시,103.76
24,22시,103.76
25,23시,103.41
26,24시,99.98
