,시간,12-25 (수)
0,최대,160.96
1,최소,91.63
2,가중평균,113.47
3,01시,103.43
4,02시,92.54
5,03시,92.15
6,04시,91.63
7,05시,91.82
8,06시,91.89
9,07시,92.38
10,08시,117.23
11,09시,160.96
12,10시,123.24
13,11시,145.72
14,12시,143.84
15,13시,118.83
16,14시,118.83
17,15시,118.81
18,16시,118.81
19,17시,118.83
20,18시,118.84
21,19시,118.37
22,20시,116.07
23,21시,102.67
24,22시,102.3
25,23시,102.0
26,24시,102.17
