,시간,01-12 (일)
0,최대,118.12
1,최소,97.63
2,가중평균,112.38
3,01시,111.15
4,02시,111.8
5,03시,111.82
6,04시,97.63
7,05시,98.55
8,06시,102.64
9,07시,103.0
10,08시,103.19
11,09시,111.74
12,10시,117.03
13,11시,118.12
14,12시,118.07
15,13시,117.91
16,14시,117.29
17,15시,117.36
18,16시,116.96
19,17시,116.74
20,18시,118.07
21,19시,118.12
22,20시,118.12
23,21시,116.06
24,22시,108.64
25,23시,111.74
26,24시,107.81
