,시간,02-08 (토)
0,최대,142.05
1,최소,98.67
2,가중평균,118.78
3,01시,113.07
4,02시,112.79
5,03시,99.34
6,04시,98.79
7,05시,98.67
8,06시,101.6
9,07시,112.3
10,08시,113.49
11,09시,115.53
12,10시,132.78
13,11시,134.8
14,12시,134.8
15,13시,127.28
16,14시,127.28
17,15시,115.54
18,16시,115.54
19,17시,124.41
20,18시,115.55
21,19시,142.05
22,20시,132.49
23,21시,128.31
24,22시,114.24
25,23시,113.56
26,24시,114.88
