,시간,02-11 (화)
0,최대,266.0
1,최소,83.22
2,가중평균,130.81
3,01시,103.12
4,02시,101.0
5,03시,100.23
6,04시,83.22
7,05시,84.06
8,06시,144.06
9,07시,119.53
10,08시,266.0
11,09시,138.75
12,10시,150.33
13,11시,146.69
14,12시,144.34
15,13시,131.36
16,14시,131.37
17,15시,132.15
18,16시,131.37
19,17시,132.15
20,18시,132.15
21,19시,132.15
22,20시,132.15
23,21시,150.18
24,22시,113.98
25,23시,113.98
26,24시,113.98
