,시간,01-22 (수)
0,최대,156.44
1,최소,101.71
2,가중평균,137.19
3,01시,110.11
4,02시,102.03
5,03시,101.71
6,04시,101.84
7,05시,102.03
8,06시,106.56
9,07시,107.39
10,08시,151.13
11,09시,154.15
12,10시,156.44
13,11시,153.95
14,12시,154.15
15,13시,150.89
16,14시,150.89
17,15시,150.85
18,16시,154.15
19,17시,153.43
20,18시,137.09
21,19시,153.43
22,20시,153.81
23,21시,153.81
24,22시,151.25
25,23시,149.8
26,24시,114.68
