,시간,11-28 (목)
0,최대,156.16
1,최소,87.57
2,가중평균,126.67
3,01시,111.21
4,02시,102.96
5,03시,91.06
6,04시,87.57
7,05시,101.43
8,06시,102.75
9,07시,105.8
10,08시,117.04
11,09시,137.98
12,10시,137.97
13,11시,156.16
14,12시,144.56
15,13시,137.98
16,14시,137.98
17,15시,137.97
18,16시,137.92
19,17시,137.1
20,18시,136.92
21,19시,135.58
22,20시,137.81
23,21시,130.65
24,22시,141.3
25,23시,117.24
26,24시,117.24
