,시간,02-13 (목)
0,최대,148.99
1,최소,0.0
2,가중평균,117.94
3,01시,112.57
4,02시,101.6
5,03시,101.61
6,04시,98.25
7,05시,101.6
8,06시,111.24
9,07시,112.61
10,08시,132.81
11,09시,136.01
12,10시,145.94
13,11시,148.99
14,12시,139.35
15,13시,0.0
16,14시,0.0
17,15시,132.15
18,16시,131.37
19,17시,140.03
20,18시,144.62
21,19시,132.23
22,20시,132.23
23,21시,130.15
24,22시,145.59
25,23시,145.59
26,24시,114.04
