,시간,02-21 (금)
0,최대,148.73
1,최소,0.0
2,가중평균,117.89
3,01시,107.9
4,02시,97.98
5,03시,102.32
6,04시,84.33
7,05시,101.64
8,06시,101.91
9,07시,107.07
10,08시,132.8
11,09시,138.87
12,10시,147.57
13,11시,148.73
14,12시,140.38
15,13시,132.73
16,14시,0.0
17,15시,132.54
18,16시,132.81
19,17시,146.98
20,18시,132.81
21,19시,132.56
22,20시,126.31
23,21시,113.91
24,22시,113.67
25,23시,113.9
26,24시,113.9
