,시간,01-08 (수)
0,최대,161.72
1,최소,81.97
2,가중평균,121.72
3,01시,85.04
4,02시,81.97
5,03시,81.97
6,04시,81.97
7,05시,81.97
8,06시,81.97
9,07시,83.37
10,08시,112.78
11,09시,140.44
12,10시,161.72
13,11시,159.39
14,12시,133.25
15,13시,133.25
16,14시,133.13
17,15시,133.25
18,16시,160.86
19,17시,136.76
20,18시,133.33
21,19시,133.42
22,20시,134.61
23,21시,126.52
24,22시,116.06
25,23시,120.82
26,24시,121.0
