,시간,12-03 (화)
0,최대,188.56
1,최소,80.03
2,가중평균,120.19
3,01시,112.75
4,02시,81.13
5,03시,80.38
6,04시,80.03
7,05시,80.22
8,06시,81.13
9,07시,89.86
10,08시,117.15
11,09시,152.53
12,10시,143.03
13,11시,148.36
14,12시,139.6
15,13시,118.13
16,14시,123.75
17,15시,123.75
18,16시,143.0
19,17시,155.07
20,18시,123.96
21,19시,188.56
22,20시,118.15
23,21시,116.26
24,22시,112.28
25,23시,102.68
26,24시,98.77
