,시간,02-19 (수)
0,최대,157.35
1,최소,0.0
2,가중평균,110.62
3,01시,107.9
4,02시,101.77
5,03시,98.38
6,04시,97.93
7,05시,98.42
8,06시,102.35
9,07시,113.2
10,08시,128.69
11,09시,137.5
12,10시,142.09
13,11시,157.35
14,12시,0.0
15,13시,0.0
16,14시,0.0
17,15시,132.57
18,16시,131.0
19,17시,140.97
20,18시,132.55
21,19시,130.74
22,20시,130.78
23,21시,129.84
24,22시,124.91
25,23시,128.0
26,24시,128.37
