,시간,01-26 (일)
0,최대,147.05
1,최소,86.29
2,가중평균,120.57
3,01시,118.27
4,02시,86.29
5,03시,124.03
6,04시,123.61
7,05시,127.25
8,06시,126.49
9,07시,127.89
10,08시,128.8
11,09시,124.97
12,10시,117.72
13,11시,147.05
14,12시,139.37
15,13시,118.64
16,14시,120.92
17,15시,120.95
18,16시,117.62
19,17시,117.62
20,18시,117.45
21,19시,117.73
22,20시,117.72
23,21시,116.4
24,22시,116.3
25,23시,117.07
26,24시,115.88
