,시간,02-09 (일)
0,최대,111.85
1,최소,82.99
2,가중평균,102.16
3,01시,103.41
4,02시,99.27
5,03시,99.08
6,04시,82.99
7,05시,82.99
8,06시,98.46
9,07시,99.15
10,08시,102.61
11,09시,103.48
12,10시,103.74
13,11시,106.34
14,12시,103.74
15,13시,104.56
16,14시,103.74
17,15시,103.64
18,16시,102.95
19,17시,103.74
20,18시,106.23
21,19시,111.85
22,20시,108.84
23,21시,103.48
24,22시,103.48
25,23시,103.48
26,24시,103.48
