,시간,01-09 (목)
0,최대,161.72
1,최소,101.97
2,가중평균,133.7
3,01시,108.07
4,02시,109.23
5,03시,101.97
6,04시,101.97
7,05시,101.97
8,06시,106.76
9,07시,107.55
10,08시,118.54
11,09시,144.0
12,10시,161.72
13,11시,147.95
14,12시,147.07
15,13시,139.15
16,14시,143.38
17,15시,143.63
18,16시,148.66
19,17시,152.44
20,18시,153.15
21,19시,150.82
22,20시,138.59
23,21시,136.6
24,22시,136.53
25,23시,134.24
26,24시,134.24
