,시간,02-12 (수)
0,최대,154.15
1,최소,81.32
2,가중평균,125.83
3,01시,103.44
4,02시,97.28
5,03시,93.04
6,04시,81.32
7,05시,92.42
8,06시,93.39
9,07시,109.51
10,08시,123.61
11,09시,132.59
12,10시,146.06
13,11시,154.15
14,12시,145.75
15,13시,144.46
16,14시,143.44
17,15시,143.44
18,16시,143.44
19,17시,132.8
20,18시,134.13
21,19시,134.98
22,20시,130.21
23,21시,130.14
24,22시,132.49
25,23시,125.7
26,24시,123.89
