,시간,12-16 (월)
0,최대,170.67
1,최소,80.34
2,가중평균,137.1
3,01시,111.06
4,02시,99.87
5,03시,80.38
6,04시,80.34
7,05시,80.38
8,06시,111.41
9,07시,100.92
10,08시,134.1
11,09시,146.9
12,10시,170.67
13,11시,154.1
14,12시,154.07
15,13시,154.02
16,14시,154.07
17,15시,161.49
18,16시,146.9
19,17시,143.41
20,18시,156.27
21,19시,156.27
22,20시,156.27
23,21시,156.27
24,22시,135.78
25,23시,155.36
26,24시,116.31
