,시간,12-05 (목)
0,최대,214.42
1,최소,86.17
2,가중평균,127.62
3,01시,92.2
4,02시,91.12
5,03시,86.17
6,04시,86.17
7,05시,86.17
8,06시,91.56
9,07시,101.0
10,08시,120.77
11,09시,141.63
12,10시,143.43
13,11시,151.16
14,12시,143.4
15,13시,137.36
16,14시,137.21
17,15시,137.29
18,16시,143.07
19,17시,214.42
20,18시,162.51
21,19시,152.04
22,20시,122.66
23,21시,133.51
24,22시,120.77
25,23시,120.02
26,24시,104.26
