,시간,01-27 (월)
0,최대,140.83
1,최소,0.0
2,가중평균,99.86
3,01시,97.52
4,02시,128.17
5,03시,84.27
6,04시,84.27
7,05시,84.27
8,06시,84.86
9,07시,118.56
10,08시,114.54
11,09시,116.87
12,10시,138.5
13,11시,140.83
14,12시,0.0
15,13시,0.0
16,14시,0.0
17,15시,0.0
18,16시,132.08
19,17시,132.08
20,18시,132.08
21,19시,132.09
22,20시,128.17
23,21시,129.07
24,22시,128.43
25,23시,113.26
26,24시,104.05
