,시간,03-07 (금)
0,최대,198.95
1,최소,85.51
2,가중평균,122.02
3,01시,94.02
4,02시,85.51
5,03시,85.51
6,04시,85.51
7,05시,85.51
8,06시,88.92
9,07시,96.9
10,08시,115.17
11,09시,121.7
12,10시,130.22
13,11시,113.6
14,12시,130.21
15,13시,110.19
16,14시,130.22
17,15시,130.21
18,16시,130.22
19,17시,150.18
20,18시,198.95
21,19시,148.42
22,20시,113.23
23,21시,149.22
24,22시,148.05
25,23시,144.83
26,24시,97.84
