,시간,01-25 (토)
0,최대,158.4
1,최소,100.77
2,가중평균,133.27
3,01시,128.85
4,02시,100.77
5,03시,151.98
6,04시,150.31
7,05시,151.72
8,06시,146.89
9,07시,150.7
10,08시,151.98
11,09시,118.79
12,10시,146.59
13,11시,151.98
14,12시,147.02
15,13시,128.48
16,14시,116.6
17,15시,116.05
18,16시,115.78
19,17시,120.95
20,18시,138.61
21,19시,138.62
22,20시,158.4
23,21시,117.84
24,22시,117.49
25,23시,116.97
26,24시,116.47
