,시간,03-09 (일)
0,최대,154.76
1,최소,-69.76
2,가중평균,87.1
3,01시,154.76
4,02시,97.6
5,03시,89.37
6,04시,97.6
7,05시,140.7
8,06시,143.59
9,07시,141.37
10,08시,96.67
11,09시,78.49
12,10시,77.77
13,11시,0.0
14,12시,-69.76
15,13시,-69.76
16,14시,-69.76
17,15시,-69.76
18,16시,79.29
19,17시,95.61
20,18시,122.91
21,19시,146.46
22,20시,143.36
23,21시,141.31
24,22시,145.65
25,23시,141.31
26,24시,145.77
