,시간,01-16 (목)
0,최대,156.43
1,최소,101.97
2,가중평균,132.03
3,01시,108.07
4,02시,106.76
5,03시,106.34
6,04시,101.97
7,05시,106.76
8,06시,102.05
9,07시,105.25
10,08시,136.78
11,09시,149.75
12,10시,150.47
13,11시,150.47
14,12시,150.47
15,13시,139.15
16,14시,139.28
17,15시,139.28
18,16시,139.28
19,17시,139.29
20,18시,155.55
21,19시,156.43
22,20시,138.98
23,21시,155.55
24,22시,136.78
25,23시,114.49
26,24시,114.7
