,시간,02-24 (월)
0,최대,149.97
1,최소,80.05
2,가중평균,113.29
3,01시,87.21
4,02시,80.05
5,03시,80.05
6,04시,80.05
7,05시,80.05
8,06시,81.1
9,07시,97.63
10,08시,114.82
11,09시,130.83
12,10시,149.97
13,11시,147.76
14,12시,132.15
15,13시,126.28
16,14시,110.57
17,15시,126.28
18,16시,111.72
19,17시,132.15
20,18시,132.15
21,19시,122.49
22,20시,114.31
23,21시,114.31
24,22시,113.9
25,23시,114.31
26,24시,113.9
