,시간,12-06 (금)
0,최대,160.72
1,최소,80.52
2,가중평균,117.97
3,01시,97.79
4,02시,81.98
5,03시,80.52
6,04시,80.52
7,05시,80.52
8,06시,86.67
9,07시,100.92
10,08시,116.28
11,09시,143.43
12,10시,160.72
13,11시,160.62
14,12시,139.91
15,13시,122.78
16,14시,122.78
17,15시,122.78
18,16시,141.19
19,17시,143.06
20,18시,133.12
21,19시,118.54
22,20시,121.84
23,21시,116.76
24,22시,112.75
25,23시,101.62
26,24시,110.17
