,시간,12-31 (화)
0,최대,158.05
1,최소,80.48
2,가중평균,109.09
3,01시,84.86
4,02시,81.4
5,03시,80.48
6,04시,80.48
7,05시,80.48
8,06시,80.48
9,07시,83.85
10,08시,92.53
11,09시,142.95
12,10시,158.05
13,11시,131.37
14,12시,127.59
15,13시,122.66
16,14시,122.66
17,15시,122.66
18,16시,122.66
19,17시,122.85
20,18시,122.99
21,19시,130.24
22,20시,130.24
23,21시,92.53
24,22시,92.53
25,23시,92.53
26,24시,92.53
