,시간,11-29 (금)
0,최대,155.82
1,최소,87.18
2,가중평균,124.58
3,01시,107.7
4,02시,101.87
5,03시,87.57
6,04시,87.18
7,05시,87.61
8,06시,101.98
9,07시,106.29
10,08시,111.33
11,09시,137.97
12,10시,152.33
13,11시,151.87
14,12시,154.15
15,13시,138.78
16,14시,155.82
17,15시,138.59
18,16시,138.78
19,17시,138.72
20,18시,137.92
21,19시,137.92
22,20시,137.92
23,21시,114.22
24,22시,106.56
25,23시,107.2
26,24시,104.46
