,시간,02-28 (금)
0,최대,155.88
1,최소,80.53
2,가중평균,109.59
3,01시,87.2
4,02시,81.74
5,03시,80.53
6,04시,80.53
7,05시,80.53
8,06시,80.71
9,07시,88.12
10,08시,99.18
11,09시,115.69
12,10시,153.44
13,11시,155.88
14,12시,130.81
15,13시,115.63
16,14시,115.61
17,15시,115.61
18,16시,115.61
19,17시,115.6
20,18시,113.83
21,19시,100.14
22,20시,100.14
23,21시,99.2
24,22시,152.97
25,23시,92.54
26,24시,151.99
