,시간,12-27 (금)
0,최대,167.25
1,최소,81.71
2,가중평균,116.84
3,01시,88.68
4,02시,81.71
5,03시,81.71
6,04시,81.71
7,05시,81.71
8,06시,81.71
9,07시,84.57
10,08시,116.29
11,09시,143.0
12,10시,161.5
13,11시,140.42
14,12시,142.45
15,13시,136.93
16,14시,143.06
17,15시,136.73
18,16시,167.25
19,17시,136.73
20,18시,128.83
21,19시,128.76
22,20시,120.02
23,21시,109.49
24,22시,92.27
25,23시,92.04
26,24시,93.12
