,시간,12-14 (토)
0,최대,103.93
1,최소,91.67
2,가중평균,100.7
3,01시,103.49
4,02시,92.66
5,03시,92.12
6,04시,91.67
7,05시,91.7
8,06시,92.25
9,07시,96.32
10,08시,101.03
11,09시,103.13
12,10시,103.09
13,11시,103.11
14,12시,103.24
15,13시,99.57
16,14시,102.76
17,15시,102.78
18,16시,103.37
19,17시,103.87
20,18시,103.61
21,19시,103.93
22,20시,103.38
23,21시,103.38
24,22시,102.84
25,23시,102.95
26,24시,101.51
