,시간,03-10 (월)
0,최대,148.28
1,최소,97.02
2,가중평균,123.07
3,01시,113.11
4,02시,99.73
5,03시,97.02
6,04시,97.02
7,05시,97.02
8,06시,99.73
9,07시,113.11
10,08시,133.46
11,09시,147.8
12,10시,147.13
13,11시,128.74
14,12시,113.94
15,13시,112.18
16,14시,112.27
17,15시,112.88
18,16시,113.94
19,17시,113.94
20,18시,148.28
21,19시,143.78
22,20시,121.61
23,21시,148.28
24,22시,148.28
25,23시,112.16
26,24시,148.28
