,시간,01-03 (금)
0,최대,166.56
1,최소,84.69
2,가중평균,135.46
3,01시,84.69
4,02시,128.17
5,03시,128.17
6,04시,128.17
7,05시,128.17
8,06시,128.17
9,07시,128.17
10,08시,128.17
11,09시,138.49
12,10시,166.56
13,11시,155.47
14,12시,146.0
15,13시,134.16
16,14시,134.04
17,15시,133.95
18,16시,133.95
19,17시,132.19
20,18시,128.32
21,19시,128.32
22,20시,148.66
23,21시,148.66
24,22시,148.66
25,23시,148.66
26,24시,128.17
