,시간,02-27 (목)
0,최대,142.09
1,최소,88.86
2,가중평균,108.68
3,01시,97.37
4,02시,88.86
5,03시,88.86
6,04시,88.86
7,05시,88.86
8,06시,116.84
9,07시,117.74
10,08시,113.61
11,09시,142.09
12,10시,118.94
13,11시,118.91
14,12시,117.09
15,13시,100.23
16,14시,102.15
17,15시,102.32
18,16시,112.76
19,17시,112.76
20,18시,113.15
21,19시,117.43
22,20시,113.4
23,21시,107.64
24,22시,107.64
25,23시,107.64
26,24시,107.64
