,시간,01-10 (금)
0,최대,163.15
1,최소,101.97
2,가중평균,135.34
3,01시,124.44
4,02시,112.6
5,03시,106.2
6,04시,101.97
7,05시,101.97
8,06시,112.52
9,07시,117.05
10,08시,138.02
11,09시,147.83
12,10시,163.15
13,11시,147.2
14,12시,147.33
15,13시,140.19
16,14시,140.26
17,15시,144.0
18,16시,140.85
19,17시,156.37
20,18시,152.31
21,19시,139.21
22,20시,139.21
23,21시,139.21
24,22시,132.81
25,23시,133.06
26,24시,138.49
