,시간,02-18 (화)
0,최대,149.48
1,최소,0.0
2,가중평균,115.56
3,01시,122.64
4,02시,102.15
5,03시,98.46
6,04시,98.46
7,05시,98.46
8,06시,99.51
9,07시,113.01
10,08시,128.93
11,09시,143.78
12,10시,149.48
13,11시,145.96
14,12시,142.19
15,13시,0.0
16,14시,0.0
17,15시,131.05
18,16시,131.05
19,17시,131.05
20,18시,131.05
21,19시,130.78
22,20시,129.98
23,21시,129.9
24,22시,125.25
25,23시,125.25
26,24시,113.94
