,시간,01-21 (화)
0,최대,166.26
1,최소,101.75
2,가중평균,133.61
3,01시,107.71
4,02시,102.01
5,03시,102.01
6,04시,101.75
7,05시,101.93
8,06시,102.33
9,07시,113.13
10,08시,129.58
11,09시,145.23
12,10시,166.26
13,11시,152.35
14,12시,146.53
15,13시,136.7
16,14시,137.42
17,15시,137.42
18,16시,137.72
19,17시,138.58
20,18시,138.62
21,19시,148.79
22,20시,149.26
23,21시,148.79
24,22시,148.79
25,23시,148.79
26,24시,148.79
