,시간,12-24 (화)
0,최대,166.22
1,최소,91.5
2,가중평균,132.85
3,01시,102.27
4,02시,91.67
5,03시,91.67
6,04시,91.5
7,05시,91.67
8,06시,96.57
9,07시,102.02
10,08시,141.2
11,09시,144.78
12,10시,166.22
13,11시,159.95
14,12시,144.76
15,13시,141.22
16,14시,143.01
17,15시,143.4
18,16시,144.52
19,17시,143.19
20,18시,143.5
21,19시,159.23
22,20시,159.46
23,21시,121.77
24,22시,158.35
25,23시,158.59
26,24시,101.98
