,시간,12-01 (일)
0,최대,148.07
1,최소,84.46
2,가중평균,114.07
3,01시,97.81
4,02시,91.76
5,03시,84.46
6,04시,84.46
7,05시,84.46
8,06시,88.94
9,07시,107.71
10,08시,133.38
11,09시,107.71
12,10시,104.0
13,11시,104.06
14,12시,104.2
15,13시,103.78
16,14시,92.89
17,15시,93.02
18,16시,104.15
19,17시,104.51
20,18시,148.07
21,19시,133.01
22,20시,147.71
23,21시,147.33
24,22시,144.36
25,23시,144.36
26,24시,144.36
