,시간,03-08 (토)
0,최대,144.9
1,최소,96.51
2,가중평균,127.51
3,01시,143.8
4,02시,143.8
5,03시,143.8
6,04시,143.8
7,05시,143.8
8,06시,143.8
9,07시,143.8
10,08시,143.8
11,09시,138.71
12,10시,96.99
13,11시,114.29
14,12시,114.27
15,13시,114.26
16,14시,96.99
17,15시,96.57
18,16시,96.54
19,17시,96.51
20,18시,96.99
21,19시,144.9
22,20시,123.16
23,21시,144.9
24,22시,144.9
25,23시,144.9
26,24시,144.9
