,시간,01-02 (목)
0,최대,161.0
1,최소,80.83
2,가중평균,118.42
3,01시,84.81
4,02시,80.83
5,03시,80.83
6,04시,80.83
7,05시,80.83
8,06시,80.83
9,07시,87.52
10,08시,97.7
11,09시,128.32
12,10시,161.0
13,11시,157.97
14,12시,134.12
15,13시,133.99
16,14시,133.91
17,15시,133.78
18,16시,157.65
19,17시,157.72
20,18시,157.74
21,19시,128.32
22,20시,115.58
23,21시,113.77
24,22시,103.23
25,23시,102.26
26,24시,96.87
