,시간,12-11 (수)
0,최대,159.67
1,최소,82.1
2,가중평균,128.72
3,01시,111.93
4,02시,83.43
5,03시,82.1
6,04시,82.1
7,05시,82.1
8,06시,91.46
9,07시,106.25
10,08시,121.62
11,09시,153.64
12,10시,156.04
13,11시,159.67
14,12시,153.64
15,13시,137.97
16,14시,143.06
17,15시,143.07
18,16시,158.57
19,17시,153.64
20,18시,143.4
21,19시,143.41
22,20시,137.0
23,21시,136.09
24,22시,112.28
25,23시,120.02
26,24시,118.32
