,시간,03-03 (월)
0,최대,114.75
1,최소,79.49
2,가중평균,100.33
3,01시,81.32
4,02시,79.49
5,03시,79.49
6,04시,79.49
7,05시,79.49
8,06시,79.49
9,07시,81.76
10,08시,83.21
11,09시,95.61
12,10시,113.26
13,11시,113.26
14,12시,114.75
15,13시,114.75
16,14시,114.75
17,15시,114.75
18,16시,114.75
19,17시,114.18
20,18시,114.29
21,19시,114.07
22,20시,112.98
23,21시,98.41
24,22시,97.48
25,23시,95.61
26,24시,94.07
