,시간,12-21 (토)
0,최대,143.27
1,최소,81.69
2,가중평균,101.59
3,01시,92.76
4,02시,91.88
5,03시,91.69
6,04시,81.69
7,05시,81.69
8,06시,83.01
9,07시,92.32
10,08시,101.7
11,09시,102.5
12,10시,107.95
13,11시,143.04
14,12시,143.27
15,13시,102.27
16,14시,102.4
17,15시,102.48
18,16시,102.32
19,17시,102.36
20,18시,102.5
21,19시,102.51
22,20시,108.57
23,21시,108.51
24,22시,93.22
25,23시,93.06
26,24시,93.22
