,시간,01-13 (월)
0,최대,165.24
1,최소,97.74
2,가중평균,136.58
3,01시,110.94
4,02시,102.02
5,03시,101.76
6,04시,97.74
7,05시,97.74
8,06시,97.74
9,07시,113.34
10,08시,114.47
11,09시,152.42
12,10시,165.24
13,11시,154.68
14,12시,154.19
15,13시,151.49
16,14시,151.49
17,15시,151.49
18,16시,138.58
19,17시,154.68
20,18시,152.34
21,19시,152.42
22,20시,151.53
23,21시,151.53
24,22시,151.53
25,23시,151.53
26,24시,114.88
