,시간,12-07 (토)
0,최대,119.14
1,최소,84.71
2,가중평균,97.64
3,01시,92.89
4,02시,88.87
5,03시,86.59
6,04시,84.71
7,05시,84.71
8,06시,87.13
9,07시,92.29
10,08시,93.19
11,09시,93.19
12,10시,93.19
13,11시,102.61
14,12시,119.14
15,13시,108.36
16,14시,108.45
17,15시,102.3
18,16시,102.18
19,17시,103.18
20,18시,103.18
21,19시,102.62
22,20시,102.62
23,21시,102.27
24,22시,93.19
25,23시,93.19
26,24시,93.19
